Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-SwiGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.94M
num decayed parameter tensors: 32, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 4020: loss 4.5674, time 74.31ms, mfu 13.51%
iter 4030: loss 4.4492, time 74.26ms, mfu 13.63%
iter 4040: loss 4.4328, time 74.18ms, mfu 13.74%
iter 4050: loss 4.4512, time 74.43ms, mfu 13.83%
iter 4060: loss 4.5224, time 74.50ms, mfu 13.91%
iter 4070: loss 4.5295, time 74.46ms, mfu 13.99%
iter 4080: loss 4.4538, time 74.27ms, mfu 14.06%
iter 4090: loss 4.3868, time 74.36ms, mfu 14.12%
iter 4100: loss 4.5397, time 73.84ms, mfu 14.19%
iter 4110: loss 4.4881, time 74.31ms, mfu 14.24%
iter 4120: loss 4.7712, time 74.36ms, mfu 14.28%
iter 4130: loss 4.2848, time 74.37ms, mfu 14.32%
iter 4140: loss 4.4911, time 74.40ms, mfu 14.36%
iter 4150: loss 4.6365, time 74.45ms, mfu 14.39%
iter 4160: loss 4.4900, time 74.25ms, mfu 14.42%
iter 4170: loss 4.4962, time 74.25ms, mfu 14.45%
iter 4180: loss 4.6464, time 74.33ms, mfu 14.47%
iter 4190: loss 4.6124, time 74.31ms, mfu 14.50%
iter 4200: loss 4.4084, time 74.30ms, mfu 14.52%
iter 4210: loss 4.6074, time 74.37ms, mfu 14.53%
iter 4220: loss 4.6121, time 74.40ms, mfu 14.55%
iter 4230: loss 4.4985, time 74.33ms, mfu 14.56%
iter 4240: loss 4.4287, time 74.48ms, mfu 14.57%
iter 4250: loss 4.4789, time 74.43ms, mfu 14.58%
iter 4260: loss 4.5914, time 74.28ms, mfu 14.59%
iter 4270: loss 4.5330, time 74.41ms, mfu 14.60%
iter 4280: loss 4.5355, time 74.34ms, mfu 14.61%
iter 4290: loss 4.4140, time 74.31ms, mfu 14.62%
iter 4300: loss 4.4031, time 74.32ms, mfu 14.63%
iter 4310: loss 4.5229, time 74.37ms, mfu 14.63%
iter 4320: loss 4.4834, time 74.50ms, mfu 14.63%
iter 4330: loss 4.2039, time 74.45ms, mfu 14.64%
iter 4340: loss 4.4110, time 74.36ms, mfu 14.64%
iter 4350: loss 4.5282, time 74.31ms, mfu 14.65%
iter 4360: loss 4.4809, time 74.32ms, mfu 14.65%
iter 4370: loss 4.3620, time 74.35ms, mfu 14.66%
iter 4380: loss 4.4562, time 74.25ms, mfu 14.66%
iter 4390: loss 4.4153, time 74.28ms, mfu 14.66%
iter 4400: loss 4.6170, time 74.28ms, mfu 14.67%
iter 4410: loss 4.5296, time 74.31ms, mfu 14.67%
iter 4420: loss 4.5101, time 74.39ms, mfu 14.67%
iter 4430: loss 4.5890, time 74.31ms, mfu 14.67%
iter 4440: loss 4.2265, time 74.40ms, mfu 14.67%
iter 4450: loss 4.4616, time 74.38ms, mfu 14.67%
iter 4460: loss 4.4929, time 74.32ms, mfu 14.68%
iter 4470: loss 4.6288, time 74.34ms, mfu 14.68%
iter 4480: loss 4.4213, time 74.35ms, mfu 14.68%
iter 4490: loss 4.5008, time 74.32ms, mfu 14.68%
iter 4500: loss 4.5942, time 74.36ms, mfu 14.68%
iter 4510: loss 4.5426, time 74.35ms, mfu 14.68%
iter 4520: loss 4.4409, time 74.28ms, mfu 14.68%
iter 4530: loss 4.5680, time 74.37ms, mfu 14.68%
iter 4540: loss 4.4692, time 74.29ms, mfu 14.68%
iter 4550: loss 4.3702, time 74.38ms, mfu 14.68%
iter 4560: loss 4.3416, time 74.31ms, mfu 14.69%
iter 4570: loss 4.1756, time 74.35ms, mfu 14.69%
iter 4580: loss 4.6096, time 74.33ms, mfu 14.69%
iter 4590: loss 4.6311, time 74.33ms, mfu 14.69%
iter 4600: loss 4.4632, time 74.32ms, mfu 14.69%
iter 4610: loss 4.4563, time 74.34ms, mfu 14.69%
iter 4620: loss 4.4666, time 74.29ms, mfu 14.69%
iter 4630: loss 4.4044, time 74.35ms, mfu 14.69%
iter 4640: loss 4.4597, time 74.33ms, mfu 14.69%
iter 4650: loss 4.2850, time 74.37ms, mfu 14.69%
iter 4660: loss 4.4944, time 74.38ms, mfu 14.69%
iter 4670: loss 4.4746, time 74.33ms, mfu 14.69%
iter 4680: loss 4.3790, time 74.34ms, mfu 14.69%
iter 4690: loss 4.4492, time 74.33ms, mfu 14.69%
iter 4700: loss 4.5351, time 74.22ms, mfu 14.69%
iter 4710: loss 4.5006, time 74.30ms, mfu 14.69%
iter 4720: loss 4.3684, time 74.32ms, mfu 14.69%
iter 4730: loss 4.5560, time 74.32ms, mfu 14.69%
iter 4740: loss 4.3984, time 74.35ms, mfu 14.69%
iter 4750: loss 4.4241, time 74.32ms, mfu 14.69%
iter 4760: loss 4.5954, time 74.27ms, mfu 14.69%
iter 4770: loss 4.2801, time 74.51ms, mfu 14.69%
iter 4780: loss 4.3699, time 74.32ms, mfu 14.69%
iter 4790: loss 4.5406, time 74.43ms, mfu 14.69%
iter 4800: loss 4.4223, time 74.35ms, mfu 14.69%
iter 4810: loss 4.4202, time 74.24ms, mfu 14.69%
iter 4820: loss 4.4095, time 74.29ms, mfu 14.69%
iter 4830: loss 4.5045, time 74.29ms, mfu 14.69%
iter 4840: loss 4.3843, time 74.33ms, mfu 14.69%
iter 4850: loss 4.4464, time 74.29ms, mfu 14.69%
iter 4860: loss 4.4397, time 74.45ms, mfu 14.69%
iter 4870: loss 4.3549, time 74.33ms, mfu 14.69%
iter 4880: loss 4.5967, time 74.36ms, mfu 14.69%
iter 4890: loss 4.4591, time 74.31ms, mfu 14.69%
iter 4900: loss 4.4646, time 74.31ms, mfu 14.69%
iter 4910: loss 4.5243, time 74.30ms, mfu 14.69%
iter 4920: loss 4.3333, time 74.35ms, mfu 14.69%
iter 4930: loss 4.5926, time 74.27ms, mfu 14.69%
iter 4940: loss 4.5135, time 74.30ms, mfu 14.69%
iter 4950: loss 4.5261, time 74.27ms, mfu 14.69%
iter 4960: loss 4.3952, time 74.27ms, mfu 14.69%
iter 4970: loss 4.4588, time 74.34ms, mfu 14.69%
iter 4980: loss 4.4868, time 74.28ms, mfu 14.69%
iter 4990: loss 4.4115, time 74.78ms, mfu 14.69%
step 5000: train loss 4.4221, val loss 4.4322
saving checkpoint to out-nano-gpt2-SwiGLU
iter 5000: loss 4.4790, time 17555.86ms, mfu 13.22%
iter 5010: loss 4.3856, time 74.41ms, mfu 13.37%
iter 5020: loss 4.4413, time 74.41ms, mfu 13.50%
iter 5030: loss 4.3502, time 74.40ms, mfu 13.62%
iter 5040: loss 4.3130, time 74.43ms, mfu 13.72%
iter 5050: loss 4.5158, time 74.37ms, mfu 13.82%
iter 5060: loss 4.5536, time 74.33ms, mfu 13.91%
iter 5070: loss 4.3727, time 74.36ms, mfu 13.98%
iter 5080: loss 4.2613, time 74.39ms, mfu 14.05%
iter 5090: loss 4.6048, time 74.36ms, mfu 14.12%
iter 5100: loss 4.5497, time 74.37ms, mfu 14.17%
iter 5110: loss 4.5542, time 74.41ms, mfu 14.22%
iter 5120: loss 4.6379, time 74.39ms, mfu 14.27%
iter 5130: loss 4.6153, time 74.41ms, mfu 14.31%
iter 5140: loss 4.4085, time 74.42ms, mfu 14.35%
iter 5150: loss 4.5138, time 74.32ms, mfu 14.38%
iter 5160: loss 4.4709, time 74.34ms, mfu 14.41%
iter 5170: loss 4.4487, time 74.38ms, mfu 14.44%
iter 5180: loss 4.3696, time 74.43ms, mfu 14.46%
iter 5190: loss 4.3278, time 74.35ms, mfu 14.48%
iter 5200: loss 4.3189, time 74.32ms, mfu 14.50%
iter 5210: loss 4.3081, time 74.39ms, mfu 14.52%
iter 5220: loss 4.3846, time 74.39ms, mfu 14.54%
iter 5230: loss 4.3745, time 74.36ms, mfu 14.55%
iter 5240: loss 4.2910, time 74.41ms, mfu 14.56%
iter 5250: loss 4.4085, time 74.40ms, mfu 14.58%
iter 5260: loss 4.5257, time 74.30ms, mfu 14.59%
iter 5270: loss 4.2766, time 74.27ms, mfu 14.60%
iter 5280: loss 4.4476, time 74.35ms, mfu 14.61%
iter 5290: loss 4.2748, time 74.33ms, mfu 14.62%
iter 5300: loss 4.4058, time 74.33ms, mfu 14.62%
iter 5310: loss 4.2813, time 74.39ms, mfu 14.63%
iter 5320: loss 4.3965, time 74.39ms, mfu 14.63%
iter 5330: loss 4.3843, time 74.40ms, mfu 14.64%
iter 5340: loss 4.3307, time 74.38ms, mfu 14.64%
iter 5350: loss 4.6053, time 74.40ms, mfu 14.65%
iter 5360: loss 4.4024, time 74.36ms, mfu 14.65%
iter 5370: loss 4.4817, time 74.34ms, mfu 14.65%
iter 5380: loss 4.2158, time 74.43ms, mfu 14.66%
iter 5390: loss 4.4144, time 74.34ms, mfu 14.66%
iter 5400: loss 4.4174, time 74.35ms, mfu 14.66%
iter 5410: loss 4.3096, time 74.38ms, mfu 14.66%
iter 5420: loss 4.3758, time 74.31ms, mfu 14.67%
iter 5430: loss 4.4393, time 74.33ms, mfu 14.67%
iter 5440: loss 4.4830, time 74.37ms, mfu 14.67%
iter 5450: loss 4.4237, time 74.39ms, mfu 14.67%
iter 5460: loss 4.4981, time 74.38ms, mfu 14.67%
iter 5470: loss 4.3156, time 74.35ms, mfu 14.67%
iter 5480: loss 4.4161, time 74.32ms, mfu 14.68%
iter 5490: loss 4.3741, time 74.38ms, mfu 14.68%
iter 5500: loss 4.4690, time 74.32ms, mfu 14.68%
iter 5510: loss 4.2910, time 74.36ms, mfu 14.68%
iter 5520: loss 4.4654, time 74.37ms, mfu 14.68%
iter 5530: loss 4.2634, time 74.31ms, mfu 14.68%
iter 5540: loss 4.4954, time 74.36ms, mfu 14.68%
iter 5550: loss 4.3514, time 74.30ms, mfu 14.68%
iter 5560: loss 4.4486, time 74.42ms, mfu 14.68%
iter 5570: loss 4.4606, time 74.37ms, mfu 14.68%
iter 5580: loss 4.6099, time 74.33ms, mfu 14.68%
iter 5590: loss 4.4753, time 74.34ms, mfu 14.68%
iter 5600: loss 4.3140, time 74.35ms, mfu 14.68%
iter 5610: loss 4.2295, time 74.37ms, mfu 14.68%
iter 5620: loss 4.4859, time 74.30ms, mfu 14.68%
iter 5630: loss 4.1419, time 74.37ms, mfu 14.68%
iter 5640: loss 4.2436, time 74.36ms, mfu 14.68%
iter 5650: loss 4.3388, time 74.33ms, mfu 14.68%
iter 5660: loss 4.3443, time 74.36ms, mfu 14.68%
iter 5670: loss 4.4305, time 74.30ms, mfu 14.69%
iter 5680: loss 4.4753, time 74.38ms, mfu 14.69%
iter 5690: loss 4.3815, time 74.34ms, mfu 14.69%
iter 5700: loss 4.3871, time 74.34ms, mfu 14.69%
iter 5710: loss 4.3696, time 74.36ms, mfu 14.69%
iter 5720: loss 4.2546, time 74.35ms, mfu 14.69%
iter 5730: loss 4.3472, time 74.37ms, mfu 14.69%
iter 5740: loss 4.4407, time 74.37ms, mfu 14.69%
iter 5750: loss 4.5517, time 74.41ms, mfu 14.68%
iter 5760: loss 4.4410, time 74.36ms, mfu 14.68%
iter 5770: loss 4.2951, time 74.33ms, mfu 14.69%
iter 5780: loss 4.4174, time 74.35ms, mfu 14.69%
iter 5790: loss 4.1233, time 74.29ms, mfu 14.69%
iter 5800: loss 4.3768, time 74.35ms, mfu 14.69%
iter 5810: loss 4.2954, time 74.35ms, mfu 14.69%
iter 5820: loss 4.5135, time 74.38ms, mfu 14.69%
iter 5830: loss 4.3341, time 74.37ms, mfu 14.69%
iter 5840: loss 4.5690, time 74.36ms, mfu 14.69%
iter 5850: loss 4.2213, time 74.33ms, mfu 14.69%
iter 5860: loss 4.3216, time 74.39ms, mfu 14.69%
iter 5870: loss 4.3650, time 74.36ms, mfu 14.69%
iter 5880: loss 4.3905, time 74.35ms, mfu 14.69%
iter 5890: loss 4.2765, time 74.32ms, mfu 14.69%
iter 5900: loss 4.4363, time 74.40ms, mfu 14.69%
iter 5910: loss 4.4597, time 74.33ms, mfu 14.69%
iter 5920: loss 4.2097, time 74.37ms, mfu 14.69%
iter 5930: loss 4.2813, time 74.43ms, mfu 14.68%
iter 5940: loss 4.4652, time 74.31ms, mfu 14.69%
iter 5950: loss 4.1952, time 74.29ms, mfu 14.69%
iter 5960: loss 4.3896, time 74.41ms, mfu 14.69%
iter 5970: loss 4.3975, time 74.35ms, mfu 14.69%
iter 5980: loss 4.3722, time 74.38ms, mfu 14.69%
iter 5990: loss 4.3745, time 74.39ms, mfu 14.68%
step 6000: train loss 4.3538, val loss 4.3627
saving checkpoint to out-nano-gpt2-SwiGLU
iter 6000: loss 4.2293, time 17566.66ms, mfu 13.22%
iter 6010: loss 4.2433, time 74.36ms, mfu 13.37%
iter 6020: loss 4.4202, time 74.40ms, mfu 13.50%
iter 6030: loss 4.5423, time 74.34ms, mfu 13.62%
iter 6040: loss 4.1761, time 74.37ms, mfu 13.72%
iter 6050: loss 4.3064, time 74.36ms, mfu 13.82%
iter 6060: loss 4.3902, time 74.33ms, mfu 13.91%
iter 6070: loss 4.3783, time 74.33ms, mfu 13.99%
iter 6080: loss 4.4195, time 74.36ms, mfu 14.06%
iter 6090: loss 4.2869, time 74.33ms, mfu 14.12%
iter 6100: loss 4.3535, time 74.38ms, mfu 14.18%
iter 6110: loss 4.3865, time 74.38ms, mfu 14.23%
iter 6120: loss 4.3667, time 74.35ms, mfu 14.27%
iter 6130: loss 4.4135, time 74.40ms, mfu 14.31%
iter 6140: loss 4.3074, time 74.42ms, mfu 14.35%
iter 6150: loss 4.2510, time 74.36ms, mfu 14.38%
iter 6160: loss 4.4496, time 74.34ms, mfu 14.41%
iter 6170: loss 4.2869, time 74.37ms, mfu 14.44%
iter 6180: loss 4.5488, time 74.29ms, mfu 14.47%
iter 6190: loss 4.2913, time 74.33ms, mfu 14.49%
iter 6200: loss 4.4223, time 74.34ms, mfu 14.51%
iter 6210: loss 4.4633, time 74.33ms, mfu 14.53%
iter 6220: loss 4.3352, time 74.38ms, mfu 14.54%
iter 6230: loss 4.2911, time 74.28ms, mfu 14.56%
iter 6240: loss 4.3225, time 74.38ms, mfu 14.57%
iter 6250: loss 4.4651, time 74.34ms, mfu 14.58%
iter 6260: loss 4.4635, time 74.30ms, mfu 14.59%
iter 6270: loss 4.2689, time 74.34ms, mfu 14.60%
iter 6280: loss 4.3533, time 74.35ms, mfu 14.61%
iter 6290: loss 4.5157, time 74.34ms, mfu 14.62%
iter 6300: loss 4.2134, time 74.30ms, mfu 14.63%
iter 6310: loss 4.1875, time 74.32ms, mfu 14.63%
iter 6320: loss 4.4169, time 74.36ms, mfu 14.64%
iter 6330: loss 4.2057, time 74.35ms, mfu 14.64%
iter 6340: loss 4.4025, time 74.39ms, mfu 14.65%
iter 6350: loss 4.3299, time 74.38ms, mfu 14.65%
iter 6360: loss 4.3791, time 74.36ms, mfu 14.65%
iter 6370: loss 4.2177, time 74.37ms, mfu 14.66%
iter 6380: loss 4.3273, time 74.32ms, mfu 14.66%
iter 6390: loss 4.2558, time 74.31ms, mfu 14.66%
iter 6400: loss 4.3468, time 74.35ms, mfu 14.67%
iter 6410: loss 4.3884, time 74.38ms, mfu 14.67%
iter 6420: loss 4.1724, time 74.33ms, mfu 14.67%
iter 6430: loss 4.3887, time 74.33ms, mfu 14.67%
iter 6440: loss 4.4120, time 74.31ms, mfu 14.67%
iter 6450: loss 4.4309, time 74.32ms, mfu 14.68%
iter 6460: loss 4.4418, time 74.32ms, mfu 14.68%
iter 6470: loss 4.5060, time 74.32ms, mfu 14.68%
iter 6480: loss 4.3583, time 74.31ms, mfu 14.68%
iter 6490: loss 4.3759, time 74.33ms, mfu 14.68%
iter 6500: loss 4.3103, time 74.33ms, mfu 14.68%
iter 6510: loss 4.3001, time 74.37ms, mfu 14.68%
iter 6520: loss 4.2300, time 74.32ms, mfu 14.68%
iter 6530: loss 4.5007, time 74.37ms, mfu 14.68%
iter 6540: loss 4.3968, time 74.28ms, mfu 14.69%
iter 6550: loss 4.2709, time 74.38ms, mfu 14.68%
iter 6560: loss 4.3692, time 74.34ms, mfu 14.69%
iter 6570: loss 4.2995, time 74.36ms, mfu 14.69%
iter 6580: loss 4.3325, time 74.35ms, mfu 14.69%
iter 6590: loss 4.3364, time 74.34ms, mfu 14.69%
iter 6600: loss 4.4687, time 74.36ms, mfu 14.69%
iter 6610: loss 4.4532, time 74.32ms, mfu 14.69%
iter 6620: loss 4.2909, time 74.31ms, mfu 14.69%
iter 6630: loss 4.1986, time 74.35ms, mfu 14.69%
iter 6640: loss 4.4450, time 74.34ms, mfu 14.69%
iter 6650: loss 4.2365, time 74.36ms, mfu 14.69%
iter 6660: loss 4.4040, time 74.33ms, mfu 14.69%
iter 6670: loss 4.1871, time 74.34ms, mfu 14.69%
iter 6680: loss 4.5391, time 74.34ms, mfu 14.69%
iter 6690: loss 4.1863, time 74.38ms, mfu 14.69%
iter 6700: loss 4.3929, time 74.36ms, mfu 14.69%
iter 6710: loss 4.3486, time 74.32ms, mfu 14.69%
iter 6720: loss 4.3215, time 74.31ms, mfu 14.69%
iter 6730: loss 4.4499, time 74.44ms, mfu 14.69%
iter 6740: loss 4.2472, time 74.49ms, mfu 14.68%
iter 6750: loss 4.3447, time 74.40ms, mfu 14.68%
iter 6760: loss 4.3472, time 74.37ms, mfu 14.68%
iter 6770: loss 4.3437, time 74.37ms, mfu 14.68%
iter 6780: loss 4.1999, time 74.40ms, mfu 14.68%
iter 6790: loss 4.3967, time 74.40ms, mfu 14.68%
iter 6800: loss 4.2238, time 74.35ms, mfu 14.68%
iter 6810: loss 4.3931, time 74.42ms, mfu 14.68%
iter 6820: loss 4.4176, time 74.48ms, mfu 14.68%
iter 6830: loss 4.1580, time 74.37ms, mfu 14.68%
iter 6840: loss 4.2376, time 74.46ms, mfu 14.68%
iter 6850: loss 4.3397, time 74.43ms, mfu 14.68%
iter 6860: loss 4.2034, time 74.43ms, mfu 14.68%
iter 6870: loss 4.3440, time 74.50ms, mfu 14.67%
iter 6880: loss 4.3180, time 74.38ms, mfu 14.68%
iter 6890: loss 4.3173, time 74.40ms, mfu 14.68%
iter 6900: loss 4.1546, time 74.40ms, mfu 14.68%
iter 6910: loss 4.4435, time 74.39ms, mfu 14.68%
iter 6920: loss 4.2120, time 74.35ms, mfu 14.68%
iter 6930: loss 4.2832, time 74.41ms, mfu 14.68%
iter 6940: loss 4.2157, time 74.46ms, mfu 14.68%
iter 6950: loss 4.3584, time 74.39ms, mfu 14.68%
iter 6960: loss 4.3195, time 74.35ms, mfu 14.68%
iter 6970: loss 4.3161, time 74.36ms, mfu 14.68%
iter 6980: loss 4.1801, time 74.37ms, mfu 14.68%
iter 6990: loss 4.3881, time 74.42ms, mfu 14.68%
step 7000: train loss 4.3078, val loss 4.3171
saving checkpoint to out-nano-gpt2-SwiGLU
iter 7000: loss 4.2934, time 17571.63ms, mfu 13.22%
iter 7010: loss 4.0846, time 74.40ms, mfu 13.36%
iter 7020: loss 4.2047, time 74.41ms, mfu 13.49%
iter 7030: loss 4.3297, time 74.43ms, mfu 13.61%
iter 7040: loss 4.3117, time 74.47ms, mfu 13.72%
iter 7050: loss 4.4253, time 74.44ms, mfu 13.81%
iter 7060: loss 4.2689, time 74.43ms, mfu 13.90%
iter 7070: loss 4.1769, time 74.45ms, mfu 13.97%
iter 7080: loss 4.2494, time 74.45ms, mfu 14.04%
iter 7090: loss 4.2129, time 74.42ms, mfu 14.11%
iter 7100: loss 4.4030, time 74.38ms, mfu 14.16%
iter 7110: loss 4.3221, time 74.45ms, mfu 14.21%
iter 7120: loss 4.2577, time 74.44ms, mfu 14.26%
iter 7130: loss 4.1131, time 74.46ms, mfu 14.30%
iter 7140: loss 4.2823, time 74.40ms, mfu 14.34%
iter 7150: loss 4.3858, time 74.39ms, mfu 14.37%
iter 7160: loss 4.2441, time 74.44ms, mfu 14.40%
iter 7170: loss 4.1401, time 74.35ms, mfu 14.43%
iter 7180: loss 4.3151, time 74.44ms, mfu 14.45%
iter 7190: loss 4.5695, time 74.48ms, mfu 14.47%
iter 7200: loss 4.2913, time 74.41ms, mfu 14.50%
iter 7210: loss 4.2469, time 74.41ms, mfu 14.51%
iter 7220: loss 4.3206, time 74.43ms, mfu 14.53%
iter 7230: loss 4.1725, time 74.43ms, mfu 14.54%
iter 7240: loss 4.0920, time 74.44ms, mfu 14.56%
iter 7250: loss 4.2170, time 74.40ms, mfu 14.57%
iter 7260: loss 4.3902, time 74.40ms, mfu 14.58%
iter 7270: loss 4.3024, time 74.42ms, mfu 14.59%
iter 7280: loss 4.2745, time 74.43ms, mfu 14.60%
iter 7290: loss 4.2538, time 74.43ms, mfu 14.60%
iter 7300: loss 4.2049, time 74.41ms, mfu 14.61%
iter 7310: loss 4.1970, time 74.40ms, mfu 14.62%
iter 7320: loss 4.2098, time 74.44ms, mfu 14.62%
iter 7330: loss 4.2669, time 74.40ms, mfu 14.63%
iter 7340: loss 4.1707, time 74.39ms, mfu 14.63%
iter 7350: loss 4.1723, time 74.36ms, mfu 14.64%
iter 7360: loss 4.2180, time 74.41ms, mfu 14.64%
iter 7370: loss 4.4352, time 74.42ms, mfu 14.65%
iter 7380: loss 4.3173, time 74.39ms, mfu 14.65%
iter 7390: loss 4.2821, time 74.37ms, mfu 14.65%
iter 7400: loss 4.3146, time 74.44ms, mfu 14.65%
iter 7410: loss 4.1729, time 74.42ms, mfu 14.66%
iter 7420: loss 4.1917, time 74.39ms, mfu 14.66%
iter 7430: loss 4.1932, time 74.45ms, mfu 14.66%
iter 7440: loss 4.2028, time 74.42ms, mfu 14.66%
iter 7450: loss 4.3168, time 74.43ms, mfu 14.66%
iter 7460: loss 4.0796, time 74.38ms, mfu 14.66%
iter 7470: loss 4.1608, time 74.44ms, mfu 14.66%
iter 7480: loss 4.1554, time 74.32ms, mfu 14.67%
iter 7490: loss 4.3237, time 74.40ms, mfu 14.67%
iter 7500: loss 4.2187, time 74.42ms, mfu 14.67%
iter 7510: loss 4.4242, time 74.38ms, mfu 14.67%
iter 7520: loss 4.4840, time 74.44ms, mfu 14.67%
iter 7530: loss 4.2308, time 74.34ms, mfu 14.67%
iter 7540: loss 4.3945, time 74.38ms, mfu 14.67%
iter 7550: loss 4.1870, time 74.28ms, mfu 14.67%
iter 7560: loss 4.3329, time 74.43ms, mfu 14.67%
iter 7570: loss 4.3756, time 74.42ms, mfu 14.67%
iter 7580: loss 4.3644, time 74.44ms, mfu 14.67%
iter 7590: loss 4.2689, time 74.42ms, mfu 14.67%
iter 7600: loss 4.3819, time 74.37ms, mfu 14.67%
iter 7610: loss 4.1764, time 74.40ms, mfu 14.67%
iter 7620: loss 4.3562, time 74.39ms, mfu 14.68%
iter 7630: loss 4.3401, time 74.42ms, mfu 14.67%
iter 7640: loss 4.2994, time 74.41ms, mfu 14.67%
iter 7650: loss 4.2243, time 74.41ms, mfu 14.68%
iter 7660: loss 4.2451, time 74.40ms, mfu 14.68%
iter 7670: loss 4.1370, time 74.38ms, mfu 14.68%
iter 7680: loss 4.3701, time 74.43ms, mfu 14.68%
iter 7690: loss 4.1695, time 74.43ms, mfu 14.67%
iter 7700: loss 4.3605, time 74.38ms, mfu 14.68%
iter 7710: loss 4.1724, time 74.39ms, mfu 14.68%
iter 7720: loss 4.2434, time 74.38ms, mfu 14.68%
iter 7730: loss 4.4577, time 74.42ms, mfu 14.68%
iter 7740: loss 4.4047, time 74.46ms, mfu 14.67%
iter 7750: loss 4.2839, time 74.41ms, mfu 14.67%
iter 7760: loss 4.2120, time 74.41ms, mfu 14.67%
iter 7770: loss 4.3221, time 74.39ms, mfu 14.68%
iter 7780: loss 4.3248, time 74.41ms, mfu 14.68%
iter 7790: loss 4.3034, time 74.38ms, mfu 14.68%
iter 7800: loss 4.2260, time 74.48ms, mfu 14.67%
iter 7810: loss 4.2743, time 74.46ms, mfu 14.67%
iter 7820: loss 4.3112, time 74.37ms, mfu 14.67%
iter 7830: loss 4.2552, time 74.45ms, mfu 14.67%
iter 7840: loss 4.3935, time 74.36ms, mfu 14.67%
iter 7850: loss 4.2689, time 74.39ms, mfu 14.68%
iter 7860: loss 4.1960, time 74.41ms, mfu 14.68%
iter 7870: loss 4.1084, time 74.42ms, mfu 14.68%
iter 7880: loss 4.2226, time 74.37ms, mfu 14.68%
iter 7890: loss 4.3041, time 74.49ms, mfu 14.67%
iter 7900: loss 4.2733, time 74.39ms, mfu 14.67%
iter 7910: loss 4.3771, time 74.39ms, mfu 14.68%
iter 7920: loss 4.2053, time 74.42ms, mfu 14.67%
iter 7930: loss 4.3013, time 74.38ms, mfu 14.68%
iter 7940: loss 4.2823, time 74.41ms, mfu 14.68%
iter 7950: loss 4.2815, time 74.45ms, mfu 14.67%
iter 7960: loss 4.3226, time 74.45ms, mfu 14.67%
iter 7970: loss 4.3545, time 74.42ms, mfu 14.67%
iter 7980: loss 4.3693, time 74.39ms, mfu 14.67%
iter 7990: loss 4.1985, time 74.39ms, mfu 14.67%
step 8000: train loss 4.2728, val loss 4.2743
saving checkpoint to out-nano-gpt2-SwiGLU
iter 8000: loss 4.3178, time 17560.72ms, mfu 13.21%
iter 8010: loss 4.2254, time 74.44ms, mfu 13.36%
iter 8020: loss 4.2360, time 74.35ms, mfu 13.49%
iter 8030: loss 4.2991, time 74.37ms, mfu 13.61%
iter 8040: loss 4.2478, time 74.40ms, mfu 13.72%
iter 8050: loss 4.4166, time 74.33ms, mfu 13.81%
iter 8060: loss 4.4248, time 74.38ms, mfu 13.90%
iter 8070: loss 4.3647, time 74.41ms, mfu 13.98%
iter 8080: loss 4.3698, time 74.41ms, mfu 14.05%
iter 8090: loss 4.3250, time 74.34ms, mfu 14.11%
iter 8100: loss 4.1766, time 74.38ms, mfu 14.17%
iter 8110: loss 4.3872, time 74.35ms, mfu 14.22%
iter 8120: loss 4.2932, time 74.42ms, mfu 14.27%
iter 8130: loss 4.3323, time 74.40ms, mfu 14.31%
iter 8140: loss 4.1156, time 74.36ms, mfu 14.35%
iter 8150: loss 4.1663, time 74.43ms, mfu 14.38%
iter 8160: loss 4.0965, time 74.47ms, mfu 14.41%
iter 8170: loss 4.1965, time 74.36ms, mfu 14.43%
iter 8180: loss 4.1851, time 74.38ms, mfu 14.46%
iter 8190: loss 4.3013, time 74.36ms, mfu 14.48%
iter 8200: loss 4.1748, time 74.41ms, mfu 14.50%
iter 8210: loss 4.2136, time 74.43ms, mfu 14.52%
iter 8220: loss 4.3149, time 74.36ms, mfu 14.53%
iter 8230: loss 4.2911, time 74.35ms, mfu 14.55%
iter 8240: loss 4.3034, time 74.39ms, mfu 14.56%
