Overriding config with ./config/train_nano_gpt2.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-nano-gpt2-ReGLU'
eval_interval = 500 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'owt'
wandb_run_name = 'nano-gpt2'

dataset = 'openwebtext'
gradient_accumulation_steps = 2
batch_size = 8
block_size = 1024 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 29.94M
num decayed parameter tensors: 32, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 4010: loss 4.4344, time 255.14ms, mfu 3.90%
iter 4020: loss 4.5703, time 255.31ms, mfu 3.94%
iter 4030: loss 4.5721, time 254.80ms, mfu 3.97%
iter 4040: loss 4.5921, time 255.69ms, mfu 4.00%
iter 4050: loss 4.8380, time 255.32ms, mfu 4.03%
iter 4060: loss 4.7502, time 254.79ms, mfu 4.06%
iter 4070: loss 4.4518, time 255.32ms, mfu 4.08%
iter 4080: loss 4.5334, time 255.86ms, mfu 4.10%
iter 4090: loss 4.4581, time 255.23ms, mfu 4.11%
iter 4100: loss 4.5663, time 254.65ms, mfu 4.13%
iter 4110: loss 4.5462, time 255.44ms, mfu 4.15%
iter 4120: loss 4.5499, time 255.74ms, mfu 4.16%
iter 4130: loss 4.5217, time 255.32ms, mfu 4.17%
iter 4140: loss 4.8023, time 255.19ms, mfu 4.18%
iter 4150: loss 4.4793, time 255.14ms, mfu 4.19%
iter 4160: loss 4.6795, time 255.54ms, mfu 4.20%
iter 4170: loss 4.5775, time 255.53ms, mfu 4.21%
iter 4180: loss 4.3825, time 254.90ms, mfu 4.21%
iter 4190: loss 4.7595, time 255.14ms, mfu 4.22%
iter 4200: loss 4.5727, time 255.40ms, mfu 4.23%
iter 4210: loss 4.3921, time 255.45ms, mfu 4.23%
iter 4220: loss 4.4886, time 255.48ms, mfu 4.24%
iter 4230: loss 4.5473, time 255.24ms, mfu 4.24%
iter 4240: loss 4.7009, time 256.03ms, mfu 4.24%
iter 4250: loss 4.3816, time 255.34ms, mfu 4.25%
iter 4260: loss 4.5711, time 254.87ms, mfu 4.25%
iter 4270: loss 4.6820, time 255.30ms, mfu 4.25%
iter 4280: loss 4.1227, time 256.14ms, mfu 4.25%
iter 4290: loss 4.4063, time 255.15ms, mfu 4.26%
iter 4300: loss 4.4042, time 255.05ms, mfu 4.26%
iter 4310: loss 4.7058, time 255.60ms, mfu 4.26%
iter 4320: loss 4.4172, time 255.64ms, mfu 4.26%
iter 4330: loss 4.4237, time 254.97ms, mfu 4.26%
iter 4340: loss 4.5091, time 255.07ms, mfu 4.27%
iter 4350: loss 4.4500, time 255.44ms, mfu 4.27%
iter 4360: loss 4.5380, time 255.37ms, mfu 4.27%
iter 4370: loss 4.3192, time 255.17ms, mfu 4.27%
iter 4380: loss 4.4359, time 255.01ms, mfu 4.27%
iter 4390: loss 4.5392, time 255.13ms, mfu 4.27%
iter 4400: loss 4.7709, time 255.20ms, mfu 4.27%
iter 4410: loss 4.5468, time 255.15ms, mfu 4.27%
iter 4420: loss 4.6615, time 255.24ms, mfu 4.27%
iter 4430: loss 4.5066, time 255.10ms, mfu 4.27%
iter 4440: loss 4.4763, time 255.96ms, mfu 4.27%
iter 4450: loss 4.4711, time 254.98ms, mfu 4.27%
iter 4460: loss 4.3933, time 254.94ms, mfu 4.27%
iter 4470: loss 4.4304, time 255.08ms, mfu 4.28%
iter 4480: loss 4.4129, time 255.22ms, mfu 4.28%
iter 4490: loss 4.6145, time 254.89ms, mfu 4.28%
step 4500: train loss 4.4827, val loss 4.4968
saving checkpoint to out-nano-gpt2-ReGLU
iter 4500: loss 4.3904, time 10910.07ms, mfu 3.86%
iter 4510: loss 4.4310, time 255.09ms, mfu 3.90%
iter 4520: loss 4.7849, time 254.80ms, mfu 3.94%
iter 4530: loss 4.7399, time 255.06ms, mfu 3.97%
iter 4540: loss 4.5288, time 255.71ms, mfu 4.00%
iter 4550: loss 4.4658, time 255.35ms, mfu 4.03%
iter 4560: loss 4.3992, time 255.38ms, mfu 4.06%
iter 4570: loss 4.3936, time 255.21ms, mfu 4.08%
iter 4580: loss 4.3551, time 255.92ms, mfu 4.10%
iter 4590: loss 4.6534, time 254.91ms, mfu 4.12%
iter 4600: loss 4.3377, time 255.27ms, mfu 4.13%
iter 4610: loss 4.6723, time 255.17ms, mfu 4.15%
iter 4620: loss 4.5131, time 255.59ms, mfu 4.16%
iter 4630: loss 4.6365, time 255.30ms, mfu 4.17%
iter 4640: loss 4.6154, time 254.74ms, mfu 4.18%
iter 4650: loss 4.5985, time 255.19ms, mfu 4.19%
iter 4660: loss 4.6294, time 255.86ms, mfu 4.20%
iter 4670: loss 4.4424, time 255.25ms, mfu 4.21%
iter 4680: loss 4.5304, time 255.07ms, mfu 4.21%
iter 4690: loss 4.6252, time 255.49ms, mfu 4.22%
iter 4700: loss 4.4122, time 255.88ms, mfu 4.23%
iter 4710: loss 4.0612, time 254.79ms, mfu 4.23%
iter 4720: loss 4.5055, time 254.56ms, mfu 4.24%
iter 4730: loss 4.3517, time 256.07ms, mfu 4.24%
iter 4740: loss 4.4707, time 255.12ms, mfu 4.24%
iter 4750: loss 4.4200, time 254.57ms, mfu 4.25%
iter 4760: loss 4.5133, time 255.14ms, mfu 4.25%
iter 4770: loss 4.6181, time 255.21ms, mfu 4.25%
iter 4780: loss 4.6068, time 255.22ms, mfu 4.26%
iter 4790: loss 4.2907, time 255.00ms, mfu 4.26%
iter 4800: loss 4.6382, time 255.05ms, mfu 4.26%
iter 4810: loss 4.4661, time 255.16ms, mfu 4.26%
iter 4820: loss 4.4075, time 255.56ms, mfu 4.26%
iter 4830: loss 4.3404, time 254.80ms, mfu 4.27%
iter 4840: loss 4.4684, time 255.20ms, mfu 4.27%
iter 4850: loss 4.4108, time 255.06ms, mfu 4.27%
iter 4860: loss 4.3446, time 255.31ms, mfu 4.27%
iter 4870: loss 4.4595, time 254.70ms, mfu 4.27%
iter 4880: loss 4.3279, time 255.70ms, mfu 4.27%
iter 4890: loss 4.4197, time 256.54ms, mfu 4.27%
iter 4900: loss 4.3497, time 255.01ms, mfu 4.27%
iter 4910: loss 4.2622, time 255.10ms, mfu 4.27%
iter 4920: loss 4.4973, time 254.85ms, mfu 4.27%
iter 4930: loss 4.4655, time 255.15ms, mfu 4.27%
iter 4940: loss 4.3950, time 255.73ms, mfu 4.27%
iter 4950: loss 4.3723, time 255.32ms, mfu 4.27%
iter 4960: loss 4.3227, time 255.41ms, mfu 4.27%
iter 4970: loss 4.2674, time 255.41ms, mfu 4.27%
iter 4980: loss 4.4645, time 256.11ms, mfu 4.27%
iter 4990: loss 4.4193, time 254.78ms, mfu 4.27%
step 5000: train loss 4.4401, val loss 4.4355
saving checkpoint to out-nano-gpt2-ReGLU
iter 5000: loss 4.3255, time 10920.12ms, mfu 3.86%
iter 5010: loss 4.4448, time 255.57ms, mfu 3.90%
iter 5020: loss 4.2532, time 255.45ms, mfu 3.94%
iter 5030: loss 4.6321, time 254.97ms, mfu 3.97%
iter 5040: loss 4.7494, time 254.90ms, mfu 4.00%
iter 5050: loss 4.3632, time 255.88ms, mfu 4.03%
iter 5060: loss 4.4963, time 255.75ms, mfu 4.05%
iter 5070: loss 4.4032, time 255.27ms, mfu 4.08%
iter 5080: loss 4.6568, time 255.15ms, mfu 4.10%
iter 5090: loss 4.4632, time 255.75ms, mfu 4.11%
iter 5100: loss 4.5015, time 256.05ms, mfu 4.13%
iter 5110: loss 4.4998, time 255.17ms, mfu 4.14%
iter 5120: loss 4.3550, time 255.75ms, mfu 4.16%
iter 5130: loss 4.4547, time 257.18ms, mfu 4.17%
iter 5140: loss 4.3005, time 255.35ms, mfu 4.18%
iter 5150: loss 4.2200, time 255.37ms, mfu 4.19%
iter 5160: loss 4.5145, time 254.44ms, mfu 4.20%
iter 5170: loss 4.3021, time 255.51ms, mfu 4.20%
iter 5180: loss 4.2375, time 255.18ms, mfu 4.21%
iter 5190: loss 4.3065, time 255.60ms, mfu 4.22%
iter 5200: loss 4.5892, time 255.57ms, mfu 4.22%
iter 5210: loss 4.3953, time 255.29ms, mfu 4.23%
iter 5220: loss 4.2921, time 255.12ms, mfu 4.23%
iter 5230: loss 4.4534, time 255.30ms, mfu 4.24%
iter 5240: loss 4.4244, time 255.42ms, mfu 4.24%
iter 5250: loss 4.4617, time 255.12ms, mfu 4.25%
iter 5260: loss 4.4303, time 254.91ms, mfu 4.25%
iter 5270: loss 4.4075, time 255.80ms, mfu 4.25%
iter 5280: loss 4.3013, time 255.35ms, mfu 4.25%
iter 5290: loss 4.2172, time 255.16ms, mfu 4.26%
iter 5300: loss 4.6808, time 255.11ms, mfu 4.26%
iter 5310: loss 4.2787, time 255.17ms, mfu 4.26%
iter 5320: loss 4.3208, time 255.26ms, mfu 4.26%
iter 5330: loss 4.3903, time 254.69ms, mfu 4.27%
iter 5340: loss 4.4976, time 255.22ms, mfu 4.27%
iter 5350: loss 4.4201, time 255.75ms, mfu 4.27%
iter 5360: loss 4.3816, time 255.73ms, mfu 4.27%
iter 5370: loss 4.2760, time 254.78ms, mfu 4.27%
iter 5380: loss 4.3895, time 255.19ms, mfu 4.27%
iter 5390: loss 4.5056, time 255.77ms, mfu 4.27%
iter 5400: loss 4.5067, time 255.09ms, mfu 4.27%
iter 5410: loss 4.2498, time 255.11ms, mfu 4.27%
iter 5420: loss 4.4966, time 255.84ms, mfu 4.27%
iter 5430: loss 4.3975, time 255.65ms, mfu 4.27%
iter 5440: loss 4.4886, time 254.71ms, mfu 4.27%
iter 5450: loss 4.4237, time 255.11ms, mfu 4.27%
iter 5460: loss 4.3964, time 255.46ms, mfu 4.27%
iter 5470: loss 4.4900, time 255.03ms, mfu 4.27%
iter 5480: loss 4.2851, time 255.06ms, mfu 4.28%
iter 5490: loss 4.2970, time 255.39ms, mfu 4.28%
step 5500: train loss 4.4053, val loss 4.4269
saving checkpoint to out-nano-gpt2-ReGLU
iter 5500: loss 4.2579, time 10928.48ms, mfu 3.86%
iter 5510: loss 4.4421, time 254.89ms, mfu 3.90%
iter 5520: loss 4.2930, time 255.74ms, mfu 3.94%
iter 5530: loss 4.5515, time 255.83ms, mfu 3.97%
iter 5540: loss 4.3757, time 254.95ms, mfu 4.00%
iter 5550: loss 4.0988, time 255.09ms, mfu 4.03%
iter 5560: loss 4.7496, time 255.07ms, mfu 4.05%
iter 5570: loss 4.3602, time 255.27ms, mfu 4.08%
iter 5580: loss 4.5366, time 255.41ms, mfu 4.10%
iter 5590: loss 4.1325, time 254.76ms, mfu 4.12%
iter 5600: loss 4.4657, time 255.58ms, mfu 4.13%
iter 5610: loss 4.4667, time 255.35ms, mfu 4.15%
iter 5620: loss 4.2629, time 255.09ms, mfu 4.16%
iter 5630: loss 4.4315, time 254.64ms, mfu 4.17%
iter 5640: loss 4.3191, time 254.98ms, mfu 4.18%
iter 5650: loss 4.2662, time 256.12ms, mfu 4.19%
iter 5660: loss 4.4732, time 255.24ms, mfu 4.20%
iter 5670: loss 4.3923, time 255.08ms, mfu 4.21%
iter 5680: loss 4.4840, time 254.85ms, mfu 4.22%
iter 5690: loss 4.3001, time 255.52ms, mfu 4.22%
iter 5700: loss 4.2813, time 255.82ms, mfu 4.23%
iter 5710: loss 4.7960, time 255.05ms, mfu 4.23%
iter 5720: loss 4.4855, time 254.98ms, mfu 4.24%
iter 5730: loss 4.5067, time 255.43ms, mfu 4.24%
iter 5740: loss 4.1208, time 255.88ms, mfu 4.24%
iter 5750: loss 4.2314, time 254.96ms, mfu 4.25%
iter 5760: loss 4.2811, time 255.19ms, mfu 4.25%
iter 5770: loss 4.3628, time 255.11ms, mfu 4.25%
iter 5780: loss 4.2712, time 255.19ms, mfu 4.26%
iter 5790: loss 4.4269, time 255.22ms, mfu 4.26%
iter 5800: loss 4.1665, time 255.22ms, mfu 4.26%
iter 5810: loss 4.4204, time 255.51ms, mfu 4.26%
iter 5820: loss 4.3762, time 255.56ms, mfu 4.26%
iter 5830: loss 4.3465, time 255.29ms, mfu 4.26%
iter 5840: loss 4.6727, time 254.60ms, mfu 4.27%
iter 5850: loss 4.3351, time 255.96ms, mfu 4.27%
iter 5860: loss 4.4827, time 255.76ms, mfu 4.27%
iter 5870: loss 4.4419, time 254.75ms, mfu 4.27%
iter 5880: loss 4.6118, time 255.19ms, mfu 4.27%
iter 5890: loss 3.9537, time 256.30ms, mfu 4.27%
iter 5900: loss 4.5847, time 255.34ms, mfu 4.27%
iter 5910: loss 4.5145, time 254.79ms, mfu 4.27%
iter 5920: loss 4.2931, time 254.93ms, mfu 4.27%
iter 5930: loss 4.4427, time 255.38ms, mfu 4.27%
iter 5940: loss 4.3998, time 255.39ms, mfu 4.27%
iter 5950: loss 4.4299, time 255.21ms, mfu 4.27%
iter 5960: loss 4.5582, time 254.86ms, mfu 4.27%
iter 5970: loss 4.4160, time 255.22ms, mfu 4.28%
iter 5980: loss 4.3388, time 255.74ms, mfu 4.27%
iter 5990: loss 4.3663, time 254.76ms, mfu 4.28%
step 6000: train loss 4.3771, val loss 4.3882
saving checkpoint to out-nano-gpt2-ReGLU
iter 6000: loss 4.5408, time 10953.69ms, mfu 3.86%
iter 6010: loss 4.3791, time 255.82ms, mfu 3.90%
iter 6020: loss 4.3197, time 255.54ms, mfu 3.94%
iter 6030: loss 4.2119, time 255.12ms, mfu 3.97%
iter 6040: loss 4.2306, time 255.28ms, mfu 4.00%
iter 6050: loss 4.2720, time 255.69ms, mfu 4.03%
iter 6060: loss 4.5620, time 255.29ms, mfu 4.05%
iter 6070: loss 4.3968, time 255.02ms, mfu 4.08%
iter 6080: loss 4.2470, time 254.61ms, mfu 4.10%
iter 6090: loss 4.2295, time 255.58ms, mfu 4.12%
iter 6100: loss 4.2485, time 255.45ms, mfu 4.13%
iter 6110: loss 4.2913, time 255.17ms, mfu 4.15%
iter 6120: loss 4.2338, time 255.32ms, mfu 4.16%
iter 6130: loss 4.0427, time 256.05ms, mfu 4.17%
iter 6140: loss 4.2264, time 255.35ms, mfu 4.18%
iter 6150: loss 4.5874, time 255.86ms, mfu 4.19%
iter 6160: loss 4.4753, time 254.99ms, mfu 4.20%
iter 6170: loss 4.1829, time 255.02ms, mfu 4.21%
iter 6180: loss 4.1929, time 255.67ms, mfu 4.21%
iter 6190: loss 4.1728, time 256.23ms, mfu 4.22%
iter 6200: loss 4.4256, time 255.37ms, mfu 4.22%
iter 6210: loss 4.3784, time 254.67ms, mfu 4.23%
iter 6220: loss 4.3639, time 254.73ms, mfu 4.24%
iter 6230: loss 4.3588, time 255.39ms, mfu 4.24%
iter 6240: loss 4.1483, time 255.59ms, mfu 4.24%
iter 6250: loss 4.2755, time 254.86ms, mfu 4.25%
iter 6260: loss 4.2906, time 255.41ms, mfu 4.25%
iter 6270: loss 4.5012, time 256.02ms, mfu 4.25%
iter 6280: loss 4.2781, time 255.56ms, mfu 4.25%
iter 6290: loss 4.4119, time 255.94ms, mfu 4.25%
iter 6300: loss 4.4905, time 254.99ms, mfu 4.26%
iter 6310: loss 4.3725, time 255.25ms, mfu 4.26%
iter 6320: loss 4.1553, time 255.36ms, mfu 4.26%
iter 6330: loss 4.5234, time 256.19ms, mfu 4.26%
iter 6340: loss 4.2042, time 254.87ms, mfu 4.26%
iter 6350: loss 4.2282, time 255.70ms, mfu 4.26%
iter 6360: loss 4.3434, time 255.54ms, mfu 4.27%
iter 6370: loss 3.9470, time 255.36ms, mfu 4.27%
iter 6380: loss 4.4440, time 255.29ms, mfu 4.27%
iter 6390: loss 4.5166, time 255.08ms, mfu 4.27%
iter 6400: loss 4.3716, time 255.28ms, mfu 4.27%
iter 6410: loss 4.1725, time 255.85ms, mfu 4.27%
iter 6420: loss 4.3685, time 255.05ms, mfu 4.27%
iter 6430: loss 4.3099, time 255.36ms, mfu 4.27%
iter 6440: loss 4.4120, time 256.36ms, mfu 4.27%
iter 6450: loss 4.2408, time 255.75ms, mfu 4.27%
iter 6460: loss 4.4506, time 255.87ms, mfu 4.27%
iter 6470: loss 4.3536, time 255.29ms, mfu 4.27%
iter 6480: loss 4.3625, time 255.65ms, mfu 4.27%
iter 6490: loss 4.6222, time 255.92ms, mfu 4.27%
step 6500: train loss 4.3485, val loss 4.3419
saving checkpoint to out-nano-gpt2-ReGLU
iter 6500: loss 4.4378, time 10922.04ms, mfu 3.85%
iter 6510: loss 4.4508, time 255.12ms, mfu 3.90%
iter 6520: loss 4.1749, time 254.92ms, mfu 3.93%
iter 6530: loss 4.5713, time 254.80ms, mfu 3.97%
iter 6540: loss 4.2252, time 255.69ms, mfu 4.00%
iter 6550: loss 4.2754, time 255.25ms, mfu 4.03%
iter 6560: loss 4.3078, time 254.82ms, mfu 4.05%
iter 6570: loss 4.0990, time 255.10ms, mfu 4.08%
iter 6580: loss 4.6178, time 256.07ms, mfu 4.09%
iter 6590: loss 4.4594, time 254.99ms, mfu 4.11%
iter 6600: loss 4.4551, time 254.77ms, mfu 4.13%
iter 6610: loss 4.5022, time 255.37ms, mfu 4.15%
iter 6620: loss 4.6561, time 255.69ms, mfu 4.16%
iter 6630: loss 4.3530, time 255.01ms, mfu 4.17%
iter 6640: loss 4.1814, time 255.18ms, mfu 4.18%
iter 6650: loss 4.3666, time 255.76ms, mfu 4.19%
iter 6660: loss 4.3845, time 255.14ms, mfu 4.20%
iter 6670: loss 4.2444, time 254.56ms, mfu 4.21%
iter 6680: loss 4.4223, time 255.52ms, mfu 4.21%
iter 6690: loss 4.0435, time 255.97ms, mfu 4.22%
iter 6700: loss 4.3912, time 255.38ms, mfu 4.23%
iter 6710: loss 4.3340, time 255.03ms, mfu 4.23%
iter 6720: loss 4.2171, time 254.80ms, mfu 4.24%
iter 6730: loss 4.3311, time 255.68ms, mfu 4.24%
iter 6740: loss 4.5780, time 256.29ms, mfu 4.24%
iter 6750: loss 4.3162, time 255.33ms, mfu 4.25%
iter 6760: loss 4.6296, time 256.22ms, mfu 4.25%
iter 6770: loss 4.2829, time 255.09ms, mfu 4.25%
iter 6780: loss 4.3331, time 255.46ms, mfu 4.25%
iter 6790: loss 4.4086, time 255.10ms, mfu 4.26%
iter 6800: loss 4.2534, time 255.52ms, mfu 4.26%
iter 6810: loss 4.0762, time 256.34ms, mfu 4.26%
iter 6820: loss 4.2820, time 255.63ms, mfu 4.26%
iter 6830: loss 4.3544, time 255.99ms, mfu 4.26%
iter 6840: loss 4.5153, time 254.99ms, mfu 4.26%
iter 6850: loss 4.3185, time 255.26ms, mfu 4.26%
iter 6860: loss 4.3358, time 254.70ms, mfu 4.27%
iter 6870: loss 4.4277, time 256.06ms, mfu 4.27%
iter 6880: loss 4.0715, time 256.11ms, mfu 4.27%
iter 6890: loss 4.2017, time 255.24ms, mfu 4.27%
iter 6900: loss 4.5454, time 255.59ms, mfu 4.27%
iter 6910: loss 4.5281, time 254.94ms, mfu 4.27%
iter 6920: loss 4.4335, time 255.72ms, mfu 4.27%
iter 6930: loss 4.1507, time 255.00ms, mfu 4.27%
iter 6940: loss 4.3146, time 255.84ms, mfu 4.27%
iter 6950: loss 4.2809, time 256.24ms, mfu 4.27%
iter 6960: loss 4.2756, time 256.11ms, mfu 4.27%
iter 6970: loss 4.2667, time 255.08ms, mfu 4.27%
iter 6980: loss 4.2753, time 255.62ms, mfu 4.27%
iter 6990: loss 4.3356, time 255.90ms, mfu 4.27%
step 7000: train loss 4.3027, val loss 4.3283
saving checkpoint to out-nano-gpt2-ReGLU
iter 7000: loss 4.6304, time 10926.87ms, mfu 3.85%
iter 7010: loss 4.2781, time 255.58ms, mfu 3.89%
iter 7020: loss 4.3182, time 255.86ms, mfu 3.93%
iter 7030: loss 4.1535, time 255.11ms, mfu 3.97%
iter 7040: loss 4.3808, time 255.01ms, mfu 4.00%
iter 7050: loss 4.0623, time 255.60ms, mfu 4.03%
iter 7060: loss 4.5857, time 255.54ms, mfu 4.05%
iter 7070: loss 4.2415, time 256.13ms, mfu 4.07%
iter 7080: loss 4.4096, time 255.81ms, mfu 4.09%
iter 7090: loss 4.2997, time 255.29ms, mfu 4.11%
iter 7100: loss 4.1656, time 255.07ms, mfu 4.13%
iter 7110: loss 4.3449, time 255.42ms, mfu 4.14%
iter 7120: loss 4.6164, time 255.86ms, mfu 4.15%
iter 7130: loss 4.4789, time 255.71ms, mfu 4.17%
iter 7140: loss 4.1488, time 255.30ms, mfu 4.18%
iter 7150: loss 4.1863, time 255.57ms, mfu 4.19%
iter 7160: loss 4.2876, time 255.31ms, mfu 4.20%
iter 7170: loss 4.2268, time 255.55ms, mfu 4.20%
iter 7180: loss 4.3424, time 255.00ms, mfu 4.21%
iter 7190: loss 4.4747, time 255.80ms, mfu 4.22%
iter 7200: loss 4.2762, time 255.26ms, mfu 4.22%
iter 7210: loss 4.4416, time 255.58ms, mfu 4.23%
iter 7220: loss 4.2140, time 255.39ms, mfu 4.23%
iter 7230: loss 4.3193, time 255.53ms, mfu 4.24%
iter 7240: loss 4.3434, time 255.88ms, mfu 4.24%
iter 7250: loss 4.2498, time 254.99ms, mfu 4.24%
iter 7260: loss 4.1969, time 255.08ms, mfu 4.25%
iter 7270: loss 4.3395, time 255.14ms, mfu 4.25%
iter 7280: loss 4.2302, time 256.00ms, mfu 4.25%
iter 7290: loss 3.9529, time 257.24ms, mfu 4.25%
iter 7300: loss 4.4906, time 255.39ms, mfu 4.25%
iter 7310: loss 4.3724, time 256.31ms, mfu 4.25%
iter 7320: loss 4.2296, time 255.22ms, mfu 4.26%
iter 7330: loss 4.3212, time 254.87ms, mfu 4.26%
iter 7340: loss 4.6320, time 255.15ms, mfu 4.26%
iter 7350: loss 4.5582, time 255.53ms, mfu 4.26%
iter 7360: loss 4.3983, time 255.64ms, mfu 4.26%
iter 7370: loss 4.5175, time 255.33ms, mfu 4.27%
iter 7380: loss 4.5375, time 255.49ms, mfu 4.27%
iter 7390: loss 4.2678, time 254.90ms, mfu 4.27%
iter 7400: loss 4.3623, time 255.35ms, mfu 4.27%
iter 7410: loss 4.4190, time 255.66ms, mfu 4.27%
iter 7420: loss 4.2692, time 255.45ms, mfu 4.27%
iter 7430: loss 4.2077, time 255.81ms, mfu 4.27%
iter 7440: loss 4.2205, time 255.55ms, mfu 4.27%
iter 7450: loss 4.2418, time 255.26ms, mfu 4.27%
iter 7460: loss 4.1061, time 255.57ms, mfu 4.27%
iter 7470: loss 4.3900, time 255.78ms, mfu 4.27%
iter 7480: loss 4.0366, time 256.01ms, mfu 4.27%
iter 7490: loss 4.2619, time 255.36ms, mfu 4.27%
step 7500: train loss 4.3036, val loss 4.3156
saving checkpoint to out-nano-gpt2-ReGLU
iter 7500: loss 4.3131, time 10914.80ms, mfu 3.85%
iter 7510: loss 4.2648, time 254.89ms, mfu 3.90%
iter 7520: loss 4.2971, time 256.29ms, mfu 3.93%
iter 7530: loss 4.3268, time 256.16ms, mfu 3.97%
iter 7540: loss 4.4286, time 256.01ms, mfu 4.00%
iter 7550: loss 4.2056, time 257.57ms, mfu 4.02%
iter 7560: loss 4.3918, time 256.15ms, mfu 4.04%
iter 7570: loss 4.2268, time 256.02ms, mfu 4.07%
iter 7580: loss 4.4454, time 255.13ms, mfu 4.09%
iter 7590: loss 4.3807, time 255.25ms, mfu 4.11%
iter 7600: loss 4.2695, time 255.79ms, mfu 4.12%
iter 7610: loss 4.1488, time 256.41ms, mfu 4.14%
iter 7620: loss 4.3117, time 255.31ms, mfu 4.15%
iter 7630: loss 4.1868, time 255.95ms, mfu 4.16%
iter 7640: loss 4.4810, time 255.35ms, mfu 4.17%
iter 7650: loss 4.2560, time 254.86ms, mfu 4.18%
iter 7660: loss 4.1838, time 255.49ms, mfu 4.19%
iter 7670: loss 4.1658, time 255.52ms, mfu 4.20%
iter 7680: loss 4.3571, time 255.74ms, mfu 4.21%
iter 7690: loss 4.3467, time 255.60ms, mfu 4.21%
iter 7700: loss 4.2512, time 256.69ms, mfu 4.22%
iter 7710: loss 4.0761, time 255.39ms, mfu 4.22%
iter 7720: loss 4.4025, time 255.96ms, mfu 4.23%
iter 7730: loss 3.7895, time 255.82ms, mfu 4.23%
iter 7740: loss 4.2098, time 255.47ms, mfu 4.24%
iter 7750: loss 4.4009, time 255.53ms, mfu 4.24%
iter 7760: loss 4.3763, time 255.19ms, mfu 4.24%
iter 7770: loss 4.3165, time 255.32ms, mfu 4.25%
iter 7780: loss 4.2741, time 255.13ms, mfu 4.25%
iter 7790: loss 4.2199, time 255.30ms, mfu 4.25%
iter 7800: loss 4.5512, time 256.11ms, mfu 4.25%
iter 7810: loss 4.3919, time 255.65ms, mfu 4.26%
iter 7820: loss 4.2031, time 255.64ms, mfu 4.26%
iter 7830: loss 4.3226, time 255.46ms, mfu 4.26%
iter 7840: loss 4.4502, time 255.44ms, mfu 4.26%
iter 7850: loss 4.4624, time 255.35ms, mfu 4.26%
iter 7860: loss 4.3731, time 255.69ms, mfu 4.26%
iter 7870: loss 4.3393, time 255.93ms, mfu 4.26%
iter 7880: loss 4.3689, time 255.67ms, mfu 4.26%
iter 7890: loss 4.0108, time 256.15ms, mfu 4.26%
iter 7900: loss 4.3200, time 255.43ms, mfu 4.27%
iter 7910: loss 4.0807, time 255.41ms, mfu 4.27%
iter 7920: loss 4.5644, time 255.40ms, mfu 4.27%
iter 7930: loss 4.1857, time 255.22ms, mfu 4.27%
iter 7940: loss 4.5955, time 255.70ms, mfu 4.27%
iter 7950: loss 4.1051, time 255.59ms, mfu 4.27%
iter 7960: loss 4.2897, time 255.84ms, mfu 4.27%
iter 7970: loss 4.2490, time 255.33ms, mfu 4.27%
iter 7980: loss 4.3346, time 255.81ms, mfu 4.27%
iter 7990: loss 4.4138, time 254.96ms, mfu 4.27%
step 8000: train loss 4.3015, val loss 4.2915
saving checkpoint to out-nano-gpt2-ReGLU
iter 8000: loss 4.1089, time 10912.13ms, mfu 3.85%
iter 8010: loss 4.4424, time 256.48ms, mfu 3.89%
iter 8020: loss 4.3344, time 255.26ms, mfu 3.93%
iter 8030: loss 4.5982, time 255.43ms, mfu 3.97%
iter 8040: loss 4.2353, time 254.96ms, mfu 4.00%
iter 8050: loss 4.0979, time 255.23ms, mfu 4.03%
iter 8060: loss 4.0421, time 255.44ms, mfu 4.05%
iter 8070: loss 4.2900, time 255.64ms, mfu 4.07%
iter 8080: loss 4.1264, time 256.29ms, mfu 4.09%
iter 8090: loss 4.2097, time 255.37ms, mfu 4.11%
iter 8100: loss 4.1644, time 256.31ms, mfu 4.13%
iter 8110: loss 4.2455, time 255.93ms, mfu 4.14%
iter 8120: loss 4.2987, time 255.01ms, mfu 4.15%
iter 8130: loss 4.1769, time 256.40ms, mfu 4.16%
iter 8140: loss 4.4991, time 255.92ms, mfu 4.17%
iter 8150: loss 4.2186, time 255.68ms, mfu 4.18%
iter 8160: loss 4.0348, time 255.49ms, mfu 4.19%
iter 8170: loss 4.5302, time 255.44ms, mfu 4.20%
iter 8180: loss 4.1892, time 256.08ms, mfu 4.21%
iter 8190: loss 4.0847, time 255.43ms, mfu 4.21%
