Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BiLinReGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.94M
num decayed parameter tensors: 38, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 3970: loss 4.6169, time 74.95ms, mfu 14.61%
iter 3980: loss 4.6840, time 74.57ms, mfu 14.61%
iter 3990: loss 4.7064, time 75.07ms, mfu 14.60%
0.26473363240559894
0.7623216311136881
0.9890407721201578
0.8747037251790365
0.717713991800944
0.7511080106099447
step 4000: train loss 4.6298, val loss 4.6319
saving checkpoint to out-nano-gpt2-BiLinReGLU
iter 4000: loss 4.6754, time 17827.26ms, mfu 13.15%
iter 4010: loss 4.6879, time 74.83ms, mfu 13.29%
iter 4020: loss 4.6453, time 74.68ms, mfu 13.43%
iter 4030: loss 4.5438, time 74.64ms, mfu 13.55%
iter 4040: loss 4.5493, time 74.98ms, mfu 13.65%
iter 4050: loss 4.5310, time 74.74ms, mfu 13.74%
iter 4060: loss 4.6143, time 74.92ms, mfu 13.83%
iter 4070: loss 4.6172, time 74.68ms, mfu 13.91%
iter 4080: loss 4.5433, time 75.01ms, mfu 13.97%
iter 4090: loss 4.4695, time 74.52ms, mfu 14.04%
iter 4100: loss 4.6178, time 74.86ms, mfu 14.09%
iter 4110: loss 4.5670, time 74.86ms, mfu 14.14%
iter 4120: loss 4.8588, time 75.03ms, mfu 14.18%
iter 4130: loss 4.3830, time 74.70ms, mfu 14.23%
iter 4140: loss 4.5897, time 74.72ms, mfu 14.27%
iter 4150: loss 4.7274, time 74.88ms, mfu 14.30%
iter 4160: loss 4.5607, time 74.88ms, mfu 14.33%
iter 4170: loss 4.5646, time 74.83ms, mfu 14.35%
iter 4180: loss 4.7306, time 74.83ms, mfu 14.38%
iter 4190: loss 4.6988, time 74.61ms, mfu 14.40%
iter 4200: loss 4.5138, time 74.76ms, mfu 14.42%
iter 4210: loss 4.6931, time 74.75ms, mfu 14.44%
iter 4220: loss 4.6907, time 74.70ms, mfu 14.46%
iter 4230: loss 4.5758, time 74.73ms, mfu 14.47%
iter 4240: loss 4.5002, time 75.37ms, mfu 14.48%
iter 4250: loss 4.5623, time 74.73ms, mfu 14.49%
iter 4260: loss 4.6549, time 75.33ms, mfu 14.49%
iter 4270: loss 4.6228, time 75.42ms, mfu 14.49%
iter 4280: loss 4.6292, time 75.03ms, mfu 14.50%
iter 4290: loss 4.5141, time 75.50ms, mfu 14.49%
iter 4300: loss 4.4608, time 75.29ms, mfu 14.49%
iter 4310: loss 4.5990, time 74.97ms, mfu 14.50%
iter 4320: loss 4.5574, time 74.97ms, mfu 14.51%
iter 4330: loss 4.3031, time 74.95ms, mfu 14.51%
iter 4340: loss 4.5386, time 75.09ms, mfu 14.52%
iter 4350: loss 4.6007, time 74.73ms, mfu 14.53%
iter 4360: loss 4.5617, time 75.09ms, mfu 14.53%
iter 4370: loss 4.4338, time 75.22ms, mfu 14.53%
iter 4380: loss 4.5220, time 74.47ms, mfu 14.54%
iter 4390: loss 4.4897, time 75.10ms, mfu 14.54%
iter 4400: loss 4.7011, time 75.43ms, mfu 14.53%
iter 4410: loss 4.6281, time 74.99ms, mfu 14.54%
iter 4420: loss 4.5888, time 74.49ms, mfu 14.55%
iter 4430: loss 4.6820, time 74.72ms, mfu 14.55%
iter 4440: loss 4.3207, time 75.21ms, mfu 14.55%
iter 4450: loss 4.5387, time 74.93ms, mfu 14.55%
iter 4460: loss 4.5837, time 74.56ms, mfu 14.56%
iter 4470: loss 4.6924, time 74.89ms, mfu 14.56%
iter 4480: loss 4.5174, time 74.73ms, mfu 14.57%
iter 4490: loss 4.5819, time 74.94ms, mfu 14.57%
iter 4500: loss 4.6793, time 74.75ms, mfu 14.57%
iter 4510: loss 4.6083, time 74.93ms, mfu 14.57%
iter 4520: loss 4.5138, time 74.86ms, mfu 14.57%
iter 4530: loss 4.6753, time 75.03ms, mfu 14.57%
iter 4540: loss 4.5400, time 74.68ms, mfu 14.58%
iter 4550: loss 4.4377, time 74.91ms, mfu 14.58%
iter 4560: loss 4.4013, time 74.70ms, mfu 14.58%
iter 4570: loss 4.2286, time 74.86ms, mfu 14.58%
iter 4580: loss 4.6536, time 74.83ms, mfu 14.58%
iter 4590: loss 4.7089, time 74.76ms, mfu 14.59%
iter 4600: loss 4.6107, time 74.49ms, mfu 14.59%
iter 4610: loss 4.5195, time 74.95ms, mfu 14.59%
iter 4620: loss 4.5292, time 74.73ms, mfu 14.59%
iter 4630: loss 4.4706, time 74.81ms, mfu 14.59%
iter 4640: loss 4.5210, time 74.40ms, mfu 14.60%
iter 4650: loss 4.3430, time 74.89ms, mfu 14.60%
iter 4660: loss 4.5656, time 74.68ms, mfu 14.60%
iter 4670: loss 4.5329, time 74.77ms, mfu 14.60%
iter 4680: loss 4.4374, time 74.83ms, mfu 14.60%
iter 4690: loss 4.5232, time 74.68ms, mfu 14.60%
iter 4700: loss 4.6267, time 74.86ms, mfu 14.60%
iter 4710: loss 4.5531, time 74.91ms, mfu 14.60%
iter 4720: loss 4.4402, time 75.23ms, mfu 14.59%
iter 4730: loss 4.6109, time 74.81ms, mfu 14.59%
iter 4740: loss 4.4434, time 75.02ms, mfu 14.59%
iter 4750: loss 4.5038, time 74.57ms, mfu 14.59%
iter 4760: loss 4.6821, time 74.77ms, mfu 14.59%
iter 4770: loss 4.3815, time 74.76ms, mfu 14.60%
iter 4780: loss 4.4443, time 74.72ms, mfu 14.60%
iter 4790: loss 4.6428, time 74.85ms, mfu 14.60%
iter 4800: loss 4.4792, time 74.72ms, mfu 14.60%
iter 4810: loss 4.4800, time 74.87ms, mfu 14.60%
iter 4820: loss 4.4818, time 74.49ms, mfu 14.60%
iter 4830: loss 4.5766, time 74.86ms, mfu 14.60%
iter 4840: loss 4.4598, time 74.84ms, mfu 14.60%
iter 4850: loss 4.5311, time 74.92ms, mfu 14.60%
iter 4860: loss 4.5183, time 74.73ms, mfu 14.60%
iter 4870: loss 4.4172, time 75.09ms, mfu 14.59%
iter 4880: loss 4.6509, time 74.77ms, mfu 14.59%
iter 4890: loss 4.5252, time 74.81ms, mfu 14.59%
iter 4900: loss 4.5201, time 74.93ms, mfu 14.59%
iter 4910: loss 4.5762, time 74.83ms, mfu 14.59%
iter 4920: loss 4.3956, time 74.98ms, mfu 14.59%
iter 4930: loss 4.6502, time 74.73ms, mfu 14.59%
iter 4940: loss 4.5614, time 74.80ms, mfu 14.59%
iter 4950: loss 4.5873, time 74.84ms, mfu 14.59%
iter 4960: loss 4.4589, time 74.76ms, mfu 14.59%
iter 4970: loss 4.5246, time 75.25ms, mfu 14.59%
iter 4980: loss 4.5513, time 74.77ms, mfu 14.59%
iter 4990: loss 4.4633, time 74.65ms, mfu 14.59%
0.2489329973856608
0.7769984404246012
0.9889913400014242
0.8554433186848959
0.6787363688151041
0.6949639320373535
step 5000: train loss 4.4912, val loss 4.5004
saving checkpoint to out-nano-gpt2-BiLinReGLU
iter 5000: loss 4.5485, time 17835.29ms, mfu 13.14%
iter 5010: loss 4.4325, time 74.63ms, mfu 13.29%
iter 5020: loss 4.4939, time 74.98ms, mfu 13.42%
iter 5030: loss 4.4062, time 74.90ms, mfu 13.53%
iter 5040: loss 4.3685, time 74.94ms, mfu 13.64%
iter 5050: loss 4.5968, time 74.73ms, mfu 13.73%
iter 5060: loss 4.6114, time 74.99ms, mfu 13.82%
iter 5070: loss 4.4339, time 74.82ms, mfu 13.89%
iter 5080: loss 4.3308, time 74.86ms, mfu 13.96%
iter 5090: loss 4.6644, time 74.90ms, mfu 14.02%
iter 5100: loss 4.6154, time 74.75ms, mfu 14.08%
iter 5110: loss 4.6125, time 75.09ms, mfu 14.13%
iter 5120: loss 4.6885, time 74.88ms, mfu 14.17%
iter 5130: loss 4.6789, time 74.71ms, mfu 14.22%
iter 5140: loss 4.4690, time 74.83ms, mfu 14.26%
iter 5150: loss 4.5573, time 74.75ms, mfu 14.29%
iter 5160: loss 4.5329, time 74.76ms, mfu 14.32%
iter 5170: loss 4.4943, time 74.80ms, mfu 14.35%
iter 5180: loss 4.4332, time 74.82ms, mfu 14.38%
iter 5190: loss 4.3998, time 75.08ms, mfu 14.39%
iter 5200: loss 4.3798, time 74.61ms, mfu 14.42%
iter 5210: loss 4.3860, time 75.05ms, mfu 14.43%
iter 5220: loss 4.4524, time 74.24ms, mfu 14.46%
iter 5230: loss 4.4432, time 74.96ms, mfu 14.47%
iter 5240: loss 4.3437, time 74.83ms, mfu 14.48%
iter 5250: loss 4.4584, time 75.19ms, mfu 14.49%
iter 5260: loss 4.5849, time 74.79ms, mfu 14.50%
iter 5270: loss 4.3380, time 74.83ms, mfu 14.51%
iter 5280: loss 4.5135, time 74.38ms, mfu 14.52%
iter 5290: loss 4.3582, time 74.81ms, mfu 14.53%
iter 5300: loss 4.4645, time 74.81ms, mfu 14.54%
iter 5310: loss 4.3553, time 74.93ms, mfu 14.54%
iter 5320: loss 4.4435, time 74.98ms, mfu 14.54%
iter 5330: loss 4.4298, time 74.84ms, mfu 14.55%
iter 5340: loss 4.3983, time 74.83ms, mfu 14.55%
iter 5350: loss 4.7582, time 74.88ms, mfu 14.56%
iter 5360: loss 4.4757, time 74.83ms, mfu 14.56%
iter 5370: loss 4.5398, time 74.11ms, mfu 14.58%
iter 5380: loss 4.2857, time 75.03ms, mfu 14.57%
iter 5390: loss 4.4771, time 74.68ms, mfu 14.58%
iter 5400: loss 4.4787, time 75.37ms, mfu 14.57%
iter 5410: loss 4.3682, time 74.59ms, mfu 14.58%
iter 5420: loss 4.4326, time 74.69ms, mfu 14.58%
iter 5430: loss 4.4964, time 74.79ms, mfu 14.58%
iter 5440: loss 4.5466, time 74.67ms, mfu 14.59%
iter 5450: loss 4.4709, time 75.01ms, mfu 14.58%
iter 5460: loss 4.5439, time 74.92ms, mfu 14.58%
iter 5470: loss 4.3962, time 74.82ms, mfu 14.58%
iter 5480: loss 4.4913, time 74.74ms, mfu 14.59%
iter 5490: loss 4.4313, time 74.82ms, mfu 14.59%
iter 5500: loss 4.5096, time 74.53ms, mfu 14.59%
iter 5510: loss 4.3434, time 74.75ms, mfu 14.60%
iter 5520: loss 4.5317, time 74.82ms, mfu 14.60%
iter 5530: loss 4.3094, time 74.66ms, mfu 14.60%
iter 5540: loss 4.5693, time 74.86ms, mfu 14.60%
iter 5550: loss 4.4061, time 74.93ms, mfu 14.60%
iter 5560: loss 4.5118, time 74.98ms, mfu 14.59%
iter 5570: loss 4.5122, time 75.02ms, mfu 14.59%
iter 5580: loss 4.6645, time 74.99ms, mfu 14.59%
iter 5590: loss 4.5414, time 75.03ms, mfu 14.58%
iter 5600: loss 4.3674, time 74.97ms, mfu 14.58%
iter 5610: loss 4.2761, time 74.74ms, mfu 14.58%
iter 5620: loss 4.5317, time 74.78ms, mfu 14.59%
iter 5630: loss 4.2033, time 74.96ms, mfu 14.58%
iter 5640: loss 4.3394, time 74.81ms, mfu 14.59%
iter 5650: loss 4.3820, time 74.85ms, mfu 14.59%
iter 5660: loss 4.3962, time 74.72ms, mfu 14.59%
iter 5670: loss 4.4961, time 74.49ms, mfu 14.60%
iter 5680: loss 4.5235, time 74.90ms, mfu 14.59%
iter 5690: loss 4.4362, time 74.91ms, mfu 14.59%
iter 5700: loss 4.4390, time 74.67ms, mfu 14.60%
iter 5710: loss 4.4462, time 74.91ms, mfu 14.59%
iter 5720: loss 4.3273, time 74.81ms, mfu 14.59%
iter 5730: loss 4.3957, time 74.79ms, mfu 14.59%
iter 5740: loss 4.4882, time 74.98ms, mfu 14.59%
iter 5750: loss 4.6084, time 74.84ms, mfu 14.59%
iter 5760: loss 4.4981, time 74.88ms, mfu 14.59%
iter 5770: loss 4.3517, time 74.83ms, mfu 14.59%
iter 5780: loss 4.4532, time 74.92ms, mfu 14.59%
iter 5790: loss 4.1907, time 74.83ms, mfu 14.59%
iter 5800: loss 4.4399, time 74.67ms, mfu 14.59%
iter 5810: loss 4.3459, time 74.80ms, mfu 14.59%
iter 5820: loss 4.5820, time 74.66ms, mfu 14.60%
iter 5830: loss 4.3901, time 74.78ms, mfu 14.60%
iter 5840: loss 4.6252, time 74.54ms, mfu 14.60%
iter 5850: loss 4.2693, time 74.83ms, mfu 14.60%
iter 5860: loss 4.3644, time 75.06ms, mfu 14.60%
iter 5870: loss 4.4293, time 74.76ms, mfu 14.60%
iter 5880: loss 4.4537, time 73.91ms, mfu 14.61%
iter 5890: loss 4.3120, time 74.45ms, mfu 14.62%
iter 5900: loss 4.4980, time 74.90ms, mfu 14.62%
iter 5910: loss 4.5063, time 74.91ms, mfu 14.61%
iter 5920: loss 4.2690, time 74.69ms, mfu 14.61%
iter 5930: loss 4.3184, time 74.78ms, mfu 14.61%
iter 5940: loss 4.5155, time 74.50ms, mfu 14.62%
iter 5950: loss 4.2449, time 74.86ms, mfu 14.61%
iter 5960: loss 4.4434, time 75.01ms, mfu 14.61%
iter 5970: loss 4.4581, time 74.95ms, mfu 14.60%
iter 5980: loss 4.4249, time 74.85ms, mfu 14.60%
iter 5990: loss 4.4096, time 74.74ms, mfu 14.60%
0.2509138584136963
0.763784646987915
0.9896501700083414
0.8359896341959635
0.6431073347727457
0.6608628431955973
step 6000: train loss 4.4004, val loss 4.4104
saving checkpoint to out-nano-gpt2-BiLinReGLU
iter 6000: loss 4.2663, time 17799.36ms, mfu 13.15%
iter 6010: loss 4.3003, time 75.63ms, mfu 13.28%
iter 6020: loss 4.4716, time 74.68ms, mfu 13.41%
iter 6030: loss 4.5848, time 74.62ms, mfu 13.53%
iter 6040: loss 4.2372, time 74.94ms, mfu 13.64%
iter 6050: loss 4.3533, time 74.50ms, mfu 13.74%
iter 6060: loss 4.4455, time 74.85ms, mfu 13.82%
iter 6070: loss 4.4142, time 74.81ms, mfu 13.90%
iter 6080: loss 4.4630, time 74.78ms, mfu 13.97%
iter 6090: loss 4.3478, time 74.62ms, mfu 14.04%
iter 6100: loss 4.4100, time 74.93ms, mfu 14.09%
iter 6110: loss 4.4245, time 74.80ms, mfu 14.14%
iter 6120: loss 4.4154, time 74.85ms, mfu 14.19%
iter 6130: loss 4.4819, time 74.98ms, mfu 14.22%
iter 6140: loss 4.3680, time 75.01ms, mfu 14.26%
iter 6150: loss 4.2904, time 74.72ms, mfu 14.29%
iter 6160: loss 4.4986, time 75.15ms, mfu 14.32%
iter 6170: loss 4.3345, time 74.61ms, mfu 14.35%
iter 6180: loss 4.6051, time 74.84ms, mfu 14.37%
iter 6190: loss 4.3486, time 74.60ms, mfu 14.40%
iter 6200: loss 4.4745, time 75.03ms, mfu 14.41%
iter 6210: loss 4.5127, time 74.88ms, mfu 14.43%
iter 6220: loss 4.3752, time 74.80ms, mfu 14.45%
iter 6230: loss 4.3475, time 74.72ms, mfu 14.46%
iter 6240: loss 4.3789, time 77.18ms, mfu 14.43%
iter 6250: loss 4.5119, time 74.73ms, mfu 14.45%
iter 6260: loss 4.5194, time 74.60ms, mfu 14.47%
iter 6270: loss 4.3191, time 74.92ms, mfu 14.48%
iter 6280: loss 4.4063, time 74.58ms, mfu 14.50%
iter 6290: loss 4.5533, time 74.94ms, mfu 14.50%
iter 6300: loss 4.2722, time 74.94ms, mfu 14.51%
iter 6310: loss 4.2337, time 76.05ms, mfu 14.50%
iter 6320: loss 4.4566, time 74.92ms, mfu 14.50%
iter 6330: loss 4.2524, time 75.21ms, mfu 14.50%
iter 6340: loss 4.4463, time 74.94ms, mfu 14.51%
iter 6350: loss 4.3812, time 74.78ms, mfu 14.52%
iter 6360: loss 4.4163, time 74.79ms, mfu 14.53%
iter 6370: loss 4.2572, time 74.74ms, mfu 14.54%
iter 6380: loss 4.3757, time 74.64ms, mfu 14.55%
iter 6390: loss 4.2933, time 75.12ms, mfu 14.55%
iter 6400: loss 4.3883, time 74.96ms, mfu 14.55%
iter 6410: loss 4.4281, time 74.85ms, mfu 14.55%
iter 6420: loss 4.1989, time 74.78ms, mfu 14.56%
iter 6430: loss 4.4452, time 74.14ms, mfu 14.57%
iter 6440: loss 4.4657, time 74.80ms, mfu 14.58%
iter 6450: loss 4.4806, time 74.80ms, mfu 14.58%
iter 6460: loss 4.4863, time 75.27ms, mfu 14.57%
iter 6470: loss 4.5537, time 74.95ms, mfu 14.57%
iter 6480: loss 4.3936, time 74.70ms, mfu 14.58%
iter 6490: loss 4.4236, time 74.89ms, mfu 14.58%
iter 6500: loss 4.3619, time 74.52ms, mfu 14.58%
iter 6510: loss 4.3506, time 74.66ms, mfu 14.59%
iter 6520: loss 4.2833, time 75.02ms, mfu 14.58%
iter 6530: loss 4.5461, time 74.63ms, mfu 14.59%
iter 6540: loss 4.4695, time 75.08ms, mfu 14.59%
iter 6550: loss 4.3201, time 75.01ms, mfu 14.58%
iter 6560: loss 4.4061, time 75.20ms, mfu 14.58%
iter 6570: loss 4.3450, time 74.56ms, mfu 14.58%
iter 6580: loss 4.3679, time 74.96ms, mfu 14.58%
iter 6590: loss 4.3772, time 74.68ms, mfu 14.59%
iter 6600: loss 4.4977, time 74.69ms, mfu 14.59%
iter 6610: loss 4.4973, time 74.62ms, mfu 14.59%
iter 6620: loss 4.3477, time 75.11ms, mfu 14.59%
iter 6630: loss 4.2501, time 74.36ms, mfu 14.60%
iter 6640: loss 4.4875, time 74.96ms, mfu 14.59%
iter 6650: loss 4.2838, time 75.35ms, mfu 14.58%
iter 6660: loss 4.4630, time 74.87ms, mfu 14.58%
iter 6670: loss 4.2318, time 74.82ms, mfu 14.59%
iter 6680: loss 4.6126, time 74.72ms, mfu 14.59%
iter 6690: loss 4.2399, time 74.93ms, mfu 14.59%
iter 6700: loss 4.4364, time 74.77ms, mfu 14.59%
iter 6710: loss 4.3875, time 74.87ms, mfu 14.59%
iter 6720: loss 4.3688, time 74.60ms, mfu 14.59%
iter 6730: loss 4.5154, time 75.12ms, mfu 14.59%
iter 6740: loss 4.2905, time 74.95ms, mfu 14.59%
iter 6750: loss 4.3952, time 74.84ms, mfu 14.59%
iter 6760: loss 4.3829, time 75.01ms, mfu 14.58%
iter 6770: loss 4.3884, time 74.63ms, mfu 14.59%
iter 6780: loss 4.2667, time 74.84ms, mfu 14.59%
iter 6790: loss 4.4297, time 74.71ms, mfu 14.59%
iter 6800: loss 4.2817, time 74.57ms, mfu 14.60%
iter 6810: loss 4.4390, time 74.54ms, mfu 14.60%
iter 6820: loss 4.4754, time 74.68ms, mfu 14.60%
iter 6830: loss 4.1892, time 74.82ms, mfu 14.60%
iter 6840: loss 4.2740, time 74.79ms, mfu 14.60%
iter 6850: loss 4.3843, time 74.92ms, mfu 14.60%
iter 6860: loss 4.2511, time 75.03ms, mfu 14.60%
iter 6870: loss 4.4058, time 74.51ms, mfu 14.60%
iter 6880: loss 4.3432, time 75.09ms, mfu 14.60%
iter 6890: loss 4.3555, time 75.18ms, mfu 14.59%
iter 6900: loss 4.2071, time 74.82ms, mfu 14.59%
iter 6910: loss 4.4793, time 74.90ms, mfu 14.59%
iter 6920: loss 4.2388, time 74.98ms, mfu 14.59%
iter 6930: loss 4.3384, time 75.03ms, mfu 14.58%
iter 6940: loss 4.2561, time 74.77ms, mfu 14.58%
iter 6950: loss 4.4122, time 75.11ms, mfu 14.58%
iter 6960: loss 4.3512, time 74.79ms, mfu 14.58%
iter 6970: loss 4.3623, time 74.66ms, mfu 14.59%
iter 6980: loss 4.2106, time 74.82ms, mfu 14.59%
iter 6990: loss 4.4423, time 74.71ms, mfu 14.59%
0.2572448253631592
0.7862304846445719
0.9903379281361898
0.8181278705596924
0.626144011815389
0.6384210586547852
step 7000: train loss 4.3469, val loss 4.3551
saving checkpoint to out-nano-gpt2-BiLinReGLU
iter 7000: loss 4.3355, time 17712.89ms, mfu 13.14%
iter 7010: loss 4.1217, time 74.85ms, mfu 13.28%
iter 7020: loss 4.2423, time 74.89ms, mfu 13.41%
iter 7030: loss 4.3708, time 74.91ms, mfu 13.53%
iter 7040: loss 4.3556, time 74.63ms, mfu 13.64%
iter 7050: loss 4.4690, time 75.35ms, mfu 13.72%
iter 7060: loss 4.3099, time 74.79ms, mfu 13.81%
iter 7070: loss 4.2274, time 75.14ms, mfu 13.88%
iter 7080: loss 4.2837, time 74.74ms, mfu 13.96%
iter 7090: loss 4.2550, time 74.93ms, mfu 14.02%
iter 7100: loss 4.4594, time 74.78ms, mfu 14.08%
iter 7110: loss 4.3806, time 74.92ms, mfu 14.13%
iter 7120: loss 4.3073, time 75.10ms, mfu 14.17%
iter 7130: loss 4.1596, time 75.05ms, mfu 14.21%
iter 7140: loss 4.3160, time 74.90ms, mfu 14.24%
iter 7150: loss 4.4358, time 74.91ms, mfu 14.28%
iter 7160: loss 4.2824, time 74.96ms, mfu 14.31%
iter 7170: loss 4.1819, time 74.73ms, mfu 14.34%
iter 7180: loss 4.3535, time 75.04ms, mfu 14.36%
iter 7190: loss 4.6203, time 74.91ms, mfu 14.38%
iter 7200: loss 4.3422, time 75.12ms, mfu 14.40%
iter 7210: loss 4.2943, time 74.81ms, mfu 14.42%
iter 7220: loss 4.3718, time 74.86ms, mfu 14.43%
iter 7230: loss 4.2165, time 74.71ms, mfu 14.45%
iter 7240: loss 4.1316, time 74.75ms, mfu 14.47%
iter 7250: loss 4.2468, time 74.69ms, mfu 14.48%
iter 7260: loss 4.4231, time 75.16ms, mfu 14.49%
iter 7270: loss 4.3388, time 74.69ms, mfu 14.50%
iter 7280: loss 4.3183, time 75.18ms, mfu 14.50%
iter 7290: loss 4.2858, time 75.19ms, mfu 14.50%
iter 7300: loss 4.2285, time 75.03ms, mfu 14.51%
iter 7310: loss 4.2335, time 74.92ms, mfu 14.52%
iter 7320: loss 4.2527, time 74.92ms, mfu 14.52%
iter 7330: loss 4.3105, time 75.20ms, mfu 14.52%
iter 7340: loss 4.2233, time 74.93ms, mfu 14.53%
iter 7350: loss 4.2217, time 75.08ms, mfu 14.53%
iter 7360: loss 4.2663, time 74.86ms, mfu 14.53%
iter 7370: loss 4.4899, time 74.87ms, mfu 14.54%
iter 7380: loss 4.3631, time 75.23ms, mfu 14.54%
iter 7390: loss 4.3276, time 74.85ms, mfu 14.54%
iter 7400: loss 4.3426, time 74.65ms, mfu 14.55%
iter 7410: loss 4.2075, time 75.21ms, mfu 14.55%
iter 7420: loss 4.2285, time 74.82ms, mfu 14.55%
iter 7430: loss 4.2455, time 75.08ms, mfu 14.55%
iter 7440: loss 4.2247, time 74.79ms, mfu 14.56%
iter 7450: loss 4.3710, time 74.96ms, mfu 14.56%
iter 7460: loss 4.1299, time 75.10ms, mfu 14.56%
iter 7470: loss 4.1880, time 74.98ms, mfu 14.56%
iter 7480: loss 4.1925, time 74.75ms, mfu 14.56%
iter 7490: loss 4.3426, time 75.06ms, mfu 14.56%
iter 7500: loss 4.2506, time 74.77ms, mfu 14.56%
iter 7510: loss 4.4457, time 74.94ms, mfu 14.57%
iter 7520: loss 4.5165, time 74.86ms, mfu 14.57%
iter 7530: loss 4.2674, time 74.97ms, mfu 14.57%
iter 7540: loss 4.4245, time 75.14ms, mfu 14.56%
iter 7550: loss 4.2145, time 75.01ms, mfu 14.56%
iter 7560: loss 4.3774, time 74.91ms, mfu 14.56%
iter 7570: loss 4.4006, time 75.21ms, mfu 14.56%
iter 7580: loss 4.4102, time 74.99ms, mfu 14.56%
iter 7590: loss 4.3118, time 75.30ms, mfu 14.55%
iter 7600: loss 4.4282, time 74.93ms, mfu 14.56%
iter 7610: loss 4.2186, time 74.93ms, mfu 14.56%
iter 7620: loss 4.3941, time 75.03ms, mfu 14.56%
iter 7630: loss 4.3754, time 74.91ms, mfu 14.56%
iter 7640: loss 4.3395, time 75.20ms, mfu 14.56%
iter 7650: loss 4.2553, time 74.94ms, mfu 14.56%
iter 7660: loss 4.2785, time 74.96ms, mfu 14.56%
iter 7670: loss 4.1833, time 74.95ms, mfu 14.56%
iter 7680: loss 4.4088, time 74.76ms, mfu 14.56%
iter 7690: loss 4.2290, time 74.89ms, mfu 14.57%
iter 7700: loss 4.3930, time 74.80ms, mfu 14.57%
iter 7710: loss 4.2071, time 75.08ms, mfu 14.57%
iter 7720: loss 4.2826, time 74.85ms, mfu 14.57%
iter 7730: loss 4.4941, time 74.94ms, mfu 14.57%
iter 7740: loss 4.4522, time 74.96ms, mfu 14.57%
iter 7750: loss 4.3492, time 74.88ms, mfu 14.57%
iter 7760: loss 4.2529, time 74.72ms, mfu 14.57%
iter 7770: loss 4.3442, time 75.07ms, mfu 14.57%
iter 7780: loss 4.3493, time 74.89ms, mfu 14.57%
iter 7790: loss 4.3405, time 74.85ms, mfu 14.57%
iter 7800: loss 4.2590, time 75.14ms, mfu 14.57%
iter 7810: loss 4.3116, time 74.91ms, mfu 14.57%
iter 7820: loss 4.3630, time 74.92ms, mfu 14.57%
iter 7830: loss 4.2828, time 74.87ms, mfu 14.57%
iter 7840: loss 4.4266, time 74.83ms, mfu 14.57%
iter 7850: loss 4.2932, time 74.95ms, mfu 14.57%
iter 7860: loss 4.2406, time 74.73ms, mfu 14.58%
iter 7870: loss 4.1766, time 74.97ms, mfu 14.58%
iter 7880: loss 4.2630, time 74.98ms, mfu 14.58%
iter 7890: loss 4.3516, time 74.83ms, mfu 14.58%
iter 7900: loss 4.3057, time 75.07ms, mfu 14.57%
iter 7910: loss 4.4081, time 75.04ms, mfu 14.57%
iter 7920: loss 4.2465, time 75.00ms, mfu 14.57%
iter 7930: loss 4.3411, time 74.91ms, mfu 14.57%
iter 7940: loss 4.3237, time 74.87ms, mfu 14.57%
iter 7950: loss 4.3230, time 74.84ms, mfu 14.57%
iter 7960: loss 4.3611, time 74.95ms, mfu 14.57%
iter 7970: loss 4.3911, time 74.75ms, mfu 14.58%
iter 7980: loss 4.4034, time 74.93ms, mfu 14.58%
iter 7990: loss 4.2314, time 75.08ms, mfu 14.57%
0.2516298294067383
0.7602152029673258
0.9903012911478678
0.8099295298258463
0.6112006505330404
0.6092542012532552
step 8000: train loss 4.3080, val loss 4.3105
saving checkpoint to out-nano-gpt2-BiLinReGLU
iter 8000: loss 4.3544, time 17663.96ms, mfu 13.12%
iter 8010: loss 4.2649, time 75.02ms, mfu 13.27%
iter 8020: loss 4.2700, time 74.99ms, mfu 13.40%
iter 8030: loss 4.3380, time 75.07ms, mfu 13.51%
iter 8040: loss 4.2935, time 74.82ms, mfu 13.62%
iter 8050: loss 4.4416, time 74.83ms, mfu 13.72%
iter 8060: loss 4.4609, time 74.89ms, mfu 13.80%
iter 8070: loss 4.4037, time 74.86ms, mfu 13.88%
iter 8080: loss 4.4115, time 75.20ms, mfu 13.94%
