Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockBiLiGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 32.33M
num decayed parameter tensors: 44, with 32,722,944 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 3970: loss 4.6426, time 74.98ms, mfu 15.64%
iter 3980: loss 4.4867, time 74.51ms, mfu 15.64%
iter 3990: loss 4.7227, time 74.55ms, mfu 15.65%
0.027111053466796875
0.523193359375
0.5893402099609375
0.7193450927734375
0.6948661804199219
0.6959877014160156
step 4000: train loss 4.5543, val loss 4.5676
saving checkpoint to out-nano-gpt2-BlockBiLiGLU
iter 4000: loss 4.5509, time 17600.77ms, mfu 14.09%
iter 4010: loss 4.5676, time 74.58ms, mfu 14.24%
iter 4020: loss 4.5385, time 74.57ms, mfu 14.39%
iter 4030: loss 4.8415, time 74.60ms, mfu 14.51%
iter 4040: loss 4.4451, time 74.57ms, mfu 14.63%
iter 4050: loss 4.5767, time 74.58ms, mfu 14.73%
iter 4060: loss 4.6183, time 74.70ms, mfu 14.82%
iter 4070: loss 4.4804, time 74.68ms, mfu 14.90%
iter 4080: loss 4.6412, time 74.69ms, mfu 14.97%
iter 4090: loss 4.5335, time 74.75ms, mfu 15.04%
iter 4100: loss 4.4656, time 74.69ms, mfu 15.10%
iter 4110: loss 4.5020, time 74.60ms, mfu 15.15%
iter 4120: loss 4.6575, time 74.75ms, mfu 15.20%
iter 4130: loss 4.6605, time 74.68ms, mfu 15.24%
iter 4140: loss 4.4105, time 74.68ms, mfu 15.28%
iter 4150: loss 4.5759, time 74.68ms, mfu 15.32%
iter 4160: loss 4.6134, time 74.67ms, mfu 15.35%
iter 4170: loss 4.5113, time 74.66ms, mfu 15.38%
iter 4180: loss 4.5263, time 74.65ms, mfu 15.40%
iter 4190: loss 4.6130, time 74.60ms, mfu 15.43%
iter 4200: loss 4.6598, time 74.66ms, mfu 15.45%
iter 4210: loss 4.4517, time 74.63ms, mfu 15.47%
iter 4220: loss 4.5649, time 74.65ms, mfu 15.49%
iter 4230: loss 4.6735, time 74.65ms, mfu 15.50%
iter 4240: loss 4.4911, time 74.67ms, mfu 15.51%
iter 4250: loss 4.4167, time 74.72ms, mfu 15.53%
iter 4260: loss 4.6712, time 74.60ms, mfu 15.54%
iter 4270: loss 4.6238, time 74.66ms, mfu 15.55%
iter 4280: loss 4.5678, time 74.96ms, mfu 15.55%
iter 4290: loss 4.7268, time 74.59ms, mfu 15.56%
iter 4300: loss 4.5718, time 74.62ms, mfu 15.57%
iter 4310: loss 4.6387, time 74.53ms, mfu 15.58%
iter 4320: loss 4.5132, time 74.61ms, mfu 15.59%
iter 4330: loss 4.5125, time 74.58ms, mfu 15.59%
iter 4340: loss 4.5432, time 74.56ms, mfu 15.60%
iter 4350: loss 4.4628, time 74.52ms, mfu 15.61%
iter 4360: loss 4.6250, time 74.54ms, mfu 15.61%
iter 4370: loss 4.5797, time 74.52ms, mfu 15.62%
iter 4380: loss 4.4642, time 74.50ms, mfu 15.62%
iter 4390: loss 4.6137, time 74.58ms, mfu 15.63%
iter 4400: loss 4.5326, time 74.56ms, mfu 15.63%
iter 4410: loss 4.4850, time 75.82ms, mfu 15.61%
iter 4420: loss 4.7011, time 74.68ms, mfu 15.61%
iter 4430: loss 4.4518, time 74.55ms, mfu 15.61%
iter 4440: loss 4.5270, time 74.77ms, mfu 15.61%
iter 4450: loss 4.6219, time 74.62ms, mfu 15.62%
iter 4460: loss 4.3828, time 74.62ms, mfu 15.62%
iter 4470: loss 4.5346, time 74.58ms, mfu 15.62%
iter 4480: loss 4.4310, time 74.31ms, mfu 15.63%
iter 4490: loss 4.5609, time 74.61ms, mfu 15.63%
iter 4500: loss 4.5825, time 74.59ms, mfu 15.64%
iter 4510: loss 4.2826, time 74.91ms, mfu 15.63%
iter 4520: loss 4.4402, time 74.56ms, mfu 15.63%
iter 4530: loss 4.5537, time 74.61ms, mfu 15.63%
iter 4540: loss 4.4730, time 74.55ms, mfu 15.64%
iter 4550: loss 4.3070, time 74.53ms, mfu 15.64%
iter 4560: loss 4.5856, time 74.58ms, mfu 15.64%
iter 4570: loss 4.5888, time 74.61ms, mfu 15.64%
iter 4580: loss 4.4925, time 74.63ms, mfu 15.64%
iter 4590: loss 4.5059, time 74.58ms, mfu 15.64%
iter 4600: loss 4.3595, time 74.57ms, mfu 15.64%
iter 4610: loss 4.5634, time 74.57ms, mfu 15.65%
iter 4620: loss 4.4965, time 74.59ms, mfu 15.65%
iter 4630: loss 4.3931, time 74.60ms, mfu 15.65%
iter 4640: loss 4.3892, time 74.60ms, mfu 15.65%
iter 4650: loss 4.4763, time 74.62ms, mfu 15.65%
iter 4660: loss 4.5143, time 74.55ms, mfu 15.65%
iter 4670: loss 4.4412, time 74.60ms, mfu 15.65%
iter 4680: loss 4.6078, time 74.63ms, mfu 15.65%
iter 4690: loss 4.4236, time 74.61ms, mfu 15.65%
iter 4700: loss 4.3927, time 74.59ms, mfu 15.65%
iter 4710: loss 4.4484, time 74.60ms, mfu 15.65%
iter 4720: loss 4.3838, time 74.61ms, mfu 15.65%
iter 4730: loss 4.4702, time 74.55ms, mfu 15.65%
iter 4740: loss 4.5723, time 74.57ms, mfu 15.65%
iter 4750: loss 4.4096, time 74.48ms, mfu 15.65%
iter 4760: loss 4.4748, time 73.50ms, mfu 15.68%
iter 4770: loss 4.3813, time 74.56ms, mfu 15.67%
iter 4780: loss 4.5392, time 74.54ms, mfu 15.67%
iter 4790: loss 4.5075, time 74.54ms, mfu 15.67%
iter 4800: loss 4.4471, time 74.53ms, mfu 15.67%
iter 4810: loss 4.5120, time 74.59ms, mfu 15.67%
iter 4820: loss 4.5124, time 74.45ms, mfu 15.67%
iter 4830: loss 4.4646, time 74.64ms, mfu 15.67%
iter 4840: loss 4.5189, time 74.62ms, mfu 15.67%
iter 4850: loss 4.3765, time 74.58ms, mfu 15.66%
iter 4860: loss 4.4082, time 74.55ms, mfu 15.66%
iter 4870: loss 4.5681, time 74.57ms, mfu 15.66%
iter 4880: loss 4.4097, time 74.59ms, mfu 15.66%
iter 4890: loss 4.6070, time 74.49ms, mfu 15.66%
iter 4900: loss 4.4148, time 74.58ms, mfu 15.66%
iter 4910: loss 4.2891, time 74.64ms, mfu 15.66%
iter 4920: loss 4.5359, time 74.54ms, mfu 15.66%
iter 4930: loss 4.4616, time 74.54ms, mfu 15.66%
iter 4940: loss 4.4717, time 74.57ms, mfu 15.66%
iter 4950: loss 4.4318, time 74.60ms, mfu 15.66%
iter 4960: loss 4.5143, time 74.59ms, mfu 15.66%
iter 4970: loss 4.4189, time 74.57ms, mfu 15.66%
iter 4980: loss 4.5550, time 74.57ms, mfu 15.66%
iter 4990: loss 4.2943, time 74.65ms, mfu 15.66%
0.029346466064453125
0.490631103515625
0.5879058837890625
0.7017898559570312
0.6319694519042969
0.6367149353027344
step 5000: train loss 4.4432, val loss 4.4380
saving checkpoint to out-nano-gpt2-BlockBiLiGLU
iter 5000: loss 4.7149, time 17613.08ms, mfu 14.10%
iter 5010: loss 4.3168, time 74.61ms, mfu 14.25%
iter 5020: loss 4.5241, time 74.62ms, mfu 14.39%
iter 5030: loss 4.3272, time 74.67ms, mfu 14.52%
iter 5040: loss 4.4213, time 74.67ms, mfu 14.63%
iter 5050: loss 4.3688, time 74.68ms, mfu 14.73%
iter 5060: loss 4.5955, time 74.68ms, mfu 14.82%
iter 5070: loss 4.3700, time 74.68ms, mfu 14.90%
iter 5080: loss 4.4999, time 74.70ms, mfu 14.97%
iter 5090: loss 4.4490, time 74.43ms, mfu 15.04%
iter 5100: loss 4.3384, time 74.69ms, mfu 15.10%
iter 5110: loss 4.3948, time 74.70ms, mfu 15.16%
iter 5120: loss 4.5497, time 74.68ms, mfu 15.20%
iter 5130: loss 4.4258, time 74.65ms, mfu 15.25%
iter 5140: loss 4.3213, time 75.11ms, mfu 15.28%
iter 5150: loss 4.4191, time 74.66ms, mfu 15.31%
iter 5160: loss 4.6748, time 74.27ms, mfu 15.35%
iter 5170: loss 4.4242, time 74.54ms, mfu 15.38%
iter 5180: loss 4.4217, time 74.65ms, mfu 15.41%
iter 5190: loss 4.4678, time 74.66ms, mfu 15.43%
iter 5200: loss 4.3349, time 74.66ms, mfu 15.45%
iter 5210: loss 4.5444, time 74.62ms, mfu 15.47%
iter 5220: loss 4.6117, time 74.71ms, mfu 15.49%
iter 5230: loss 4.5885, time 74.73ms, mfu 15.50%
iter 5240: loss 4.4121, time 74.71ms, mfu 15.51%
iter 5250: loss 4.6400, time 74.68ms, mfu 15.53%
iter 5260: loss 4.4262, time 74.64ms, mfu 15.54%
iter 5270: loss 4.3482, time 74.72ms, mfu 15.55%
iter 5280: loss 4.4081, time 74.69ms, mfu 15.55%
iter 5290: loss 4.4023, time 74.30ms, mfu 15.57%
iter 5300: loss 4.4503, time 74.66ms, mfu 15.58%
iter 5310: loss 4.4427, time 74.69ms, mfu 15.58%
iter 5320: loss 4.4382, time 74.54ms, mfu 15.59%
iter 5330: loss 4.3255, time 74.75ms, mfu 15.59%
iter 5340: loss 4.6307, time 74.73ms, mfu 15.60%
iter 5350: loss 4.3033, time 74.69ms, mfu 15.60%
iter 5360: loss 4.2654, time 74.64ms, mfu 15.60%
iter 5370: loss 4.4907, time 74.59ms, mfu 15.61%
iter 5380: loss 4.3810, time 74.61ms, mfu 15.61%
iter 5390: loss 4.4376, time 74.64ms, mfu 15.62%
iter 5400: loss 4.4322, time 74.62ms, mfu 15.62%
iter 5410: loss 4.4653, time 74.64ms, mfu 15.62%
iter 5420: loss 4.3338, time 74.65ms, mfu 15.62%
iter 5430: loss 4.2037, time 74.65ms, mfu 15.62%
iter 5440: loss 4.3142, time 74.66ms, mfu 15.63%
iter 5450: loss 4.4757, time 74.67ms, mfu 15.63%
iter 5460: loss 4.5033, time 74.95ms, mfu 15.62%
iter 5470: loss 4.3774, time 74.74ms, mfu 15.62%
iter 5480: loss 4.5564, time 74.68ms, mfu 15.62%
iter 5490: loss 4.4128, time 74.34ms, mfu 15.63%
iter 5500: loss 4.2317, time 74.68ms, mfu 15.63%
iter 5510: loss 4.3335, time 74.67ms, mfu 15.63%
iter 5520: loss 4.4665, time 74.69ms, mfu 15.63%
iter 5530: loss 4.2546, time 74.69ms, mfu 15.63%
iter 5540: loss 4.2248, time 74.66ms, mfu 15.63%
iter 5550: loss 4.3350, time 74.64ms, mfu 15.63%
iter 5560: loss 4.3252, time 75.03ms, mfu 15.63%
iter 5570: loss 4.3720, time 74.77ms, mfu 15.62%
iter 5580: loss 4.3889, time 74.72ms, mfu 15.62%
iter 5590: loss 4.4259, time 74.68ms, mfu 15.63%
iter 5600: loss 4.3772, time 74.63ms, mfu 15.63%
iter 5610: loss 4.2613, time 74.65ms, mfu 15.63%
iter 5620: loss 4.2943, time 74.62ms, mfu 15.63%
iter 5630: loss 4.3324, time 74.61ms, mfu 15.63%
iter 5640: loss 4.3876, time 74.62ms, mfu 15.63%
iter 5650: loss 4.4423, time 74.66ms, mfu 15.63%
iter 5660: loss 4.5112, time 74.65ms, mfu 15.63%
iter 5670: loss 4.5008, time 74.67ms, mfu 15.63%
iter 5680: loss 4.6018, time 74.66ms, mfu 15.63%
iter 5690: loss 4.3292, time 74.69ms, mfu 15.63%
iter 5700: loss 4.3824, time 74.67ms, mfu 15.63%
iter 5710: loss 4.2832, time 74.65ms, mfu 15.63%
iter 5720: loss 4.2568, time 74.65ms, mfu 15.64%
iter 5730: loss 4.3842, time 74.69ms, mfu 15.63%
iter 5740: loss 4.1330, time 74.70ms, mfu 15.63%
iter 5750: loss 4.2921, time 74.70ms, mfu 15.63%
iter 5760: loss 4.5144, time 74.66ms, mfu 15.63%
iter 5770: loss 4.3225, time 74.67ms, mfu 15.63%
iter 5780: loss 4.4668, time 74.70ms, mfu 15.63%
iter 5790: loss 4.5129, time 74.66ms, mfu 15.63%
iter 5800: loss 4.3284, time 74.66ms, mfu 15.63%
iter 5810: loss 4.2872, time 74.64ms, mfu 15.63%
iter 5820: loss 4.5593, time 74.64ms, mfu 15.64%
iter 5830: loss 4.7050, time 74.68ms, mfu 15.64%
iter 5840: loss 4.4328, time 74.67ms, mfu 15.64%
iter 5850: loss 4.1196, time 74.70ms, mfu 15.63%
iter 5860: loss 4.3105, time 74.68ms, mfu 15.63%
iter 5870: loss 4.2510, time 74.42ms, mfu 15.64%
iter 5880: loss 4.2224, time 74.63ms, mfu 15.64%
iter 5890: loss 4.4350, time 74.55ms, mfu 15.64%
iter 5900: loss 4.3130, time 74.53ms, mfu 15.64%
iter 5910: loss 4.5246, time 74.57ms, mfu 15.65%
iter 5920: loss 4.3110, time 74.56ms, mfu 15.65%
iter 5930: loss 4.3714, time 74.52ms, mfu 15.65%
iter 5940: loss 4.2827, time 74.58ms, mfu 15.65%
iter 5950: loss 4.4546, time 74.52ms, mfu 15.65%
iter 5960: loss 4.3656, time 74.59ms, mfu 15.65%
iter 5970: loss 4.5106, time 74.57ms, mfu 15.65%
iter 5980: loss 4.3284, time 74.42ms, mfu 15.66%
iter 5990: loss 4.3631, time 74.58ms, mfu 15.66%
0.028896331787109375
0.4438514709472656
0.5112762451171875
0.6559715270996094
0.5545387268066406
0.5678558349609375
step 6000: train loss 4.3436, val loss 4.3562
saving checkpoint to out-nano-gpt2-BlockBiLiGLU
iter 6000: loss 4.4778, time 17616.31ms, mfu 14.10%
iter 6010: loss 4.4337, time 74.62ms, mfu 14.25%
iter 6020: loss 4.2961, time 74.62ms, mfu 14.39%
iter 6030: loss 4.4071, time 74.62ms, mfu 14.52%
iter 6040: loss 4.1917, time 74.61ms, mfu 14.63%
iter 6050: loss 4.1640, time 74.64ms, mfu 14.73%
iter 6060: loss 4.3473, time 74.66ms, mfu 14.82%
iter 6070: loss 4.2755, time 74.67ms, mfu 14.90%
iter 6080: loss 4.2560, time 74.67ms, mfu 14.98%
iter 6090: loss 4.2012, time 75.52ms, mfu 15.02%
iter 6100: loss 4.3961, time 74.65ms, mfu 15.09%
iter 6110: loss 4.3789, time 74.60ms, mfu 15.14%
iter 6120: loss 4.2998, time 74.63ms, mfu 15.19%
iter 6130: loss 4.3264, time 74.64ms, mfu 15.24%
iter 6140: loss 4.3099, time 74.86ms, mfu 15.27%
iter 6150: loss 4.4146, time 74.65ms, mfu 15.31%
iter 6160: loss 4.3583, time 74.67ms, mfu 15.34%
iter 6170: loss 4.4601, time 74.78ms, mfu 15.37%
iter 6180: loss 4.5508, time 74.65ms, mfu 15.40%
iter 6190: loss 4.3780, time 74.60ms, mfu 15.42%
iter 6200: loss 4.5326, time 74.64ms, mfu 15.44%
iter 6210: loss 4.4248, time 74.62ms, mfu 15.46%
iter 6220: loss 4.3532, time 74.67ms, mfu 15.48%
iter 6230: loss 4.1634, time 74.68ms, mfu 15.50%
iter 6240: loss 4.4693, time 74.63ms, mfu 15.51%
iter 6250: loss 4.3143, time 74.62ms, mfu 15.52%
iter 6260: loss 4.6246, time 74.64ms, mfu 15.54%
iter 6270: loss 4.4569, time 74.52ms, mfu 15.55%
iter 6280: loss 4.3825, time 74.67ms, mfu 15.56%
iter 6290: loss 4.2937, time 74.62ms, mfu 15.57%
iter 6300: loss 4.3741, time 74.73ms, mfu 15.57%
iter 6310: loss 4.3430, time 74.98ms, mfu 15.57%
iter 6320: loss 4.4399, time 98.89ms, mfu 15.20%
iter 6330: loss 4.3191, time 74.64ms, mfu 15.24%
iter 6340: loss 4.1804, time 74.62ms, mfu 15.28%
iter 6350: loss 4.1857, time 74.62ms, mfu 15.32%
iter 6360: loss 4.3560, time 74.61ms, mfu 15.35%
iter 6370: loss 4.4852, time 74.63ms, mfu 15.38%
iter 6380: loss 4.3210, time 74.63ms, mfu 15.41%
iter 6390: loss 4.0972, time 74.59ms, mfu 15.43%
iter 6400: loss 4.2880, time 53.72ms, mfu 16.06%
iter 6410: loss 4.5207, time 74.37ms, mfu 16.02%
iter 6420: loss 4.4563, time 74.68ms, mfu 15.99%
iter 6430: loss 4.2880, time 74.65ms, mfu 15.95%
iter 6440: loss 4.1216, time 74.63ms, mfu 15.92%
iter 6450: loss 4.4918, time 74.65ms, mfu 15.89%
iter 6460: loss 4.3530, time 74.62ms, mfu 15.87%
iter 6470: loss 4.3984, time 74.62ms, mfu 15.85%
iter 6480: loss 4.2171, time 74.69ms, mfu 15.82%
iter 6490: loss 4.3536, time 74.62ms, mfu 15.81%
iter 6500: loss 4.1995, time 74.58ms, mfu 15.79%
iter 6510: loss 4.2505, time 74.60ms, mfu 15.78%
iter 6520: loss 4.5326, time 74.65ms, mfu 15.76%
iter 6530: loss 4.2220, time 74.60ms, mfu 15.75%
iter 6540: loss 4.3067, time 74.64ms, mfu 15.74%
iter 6550: loss 4.3208, time 74.68ms, mfu 15.73%
iter 6560: loss 4.5408, time 75.11ms, mfu 15.71%
iter 6570: loss 4.4097, time 74.61ms, mfu 15.70%
iter 6580: loss 4.2741, time 74.61ms, mfu 15.70%
iter 6590: loss 4.4221, time 74.65ms, mfu 15.69%
iter 6600: loss 4.2371, time 74.61ms, mfu 15.69%
iter 6610: loss 4.3472, time 74.62ms, mfu 15.68%
iter 6620: loss 4.3910, time 74.58ms, mfu 15.68%
iter 6630: loss 4.2956, time 74.69ms, mfu 15.68%
iter 6640: loss 4.3067, time 74.62ms, mfu 15.67%
iter 6650: loss 4.4218, time 74.75ms, mfu 15.67%
iter 6660: loss 4.3841, time 74.62ms, mfu 15.67%
iter 6670: loss 4.3881, time 74.62ms, mfu 15.66%
iter 6680: loss 4.2531, time 74.82ms, mfu 15.66%
iter 6690: loss 4.2951, time 99.60ms, mfu 15.26%
iter 6700: loss 4.4753, time 74.76ms, mfu 15.30%
iter 6710: loss 4.2570, time 75.20ms, mfu 15.32%
iter 6720: loss 4.0266, time 74.58ms, mfu 15.35%
iter 6730: loss 4.1703, time 74.69ms, mfu 15.38%
iter 6740: loss 4.3352, time 82.87ms, mfu 15.25%
iter 6750: loss 4.3448, time 94.54ms, mfu 14.96%
iter 6760: loss 4.2804, time 74.78ms, mfu 15.03%
iter 6770: loss 4.5690, time 74.88ms, mfu 15.08%
iter 6780: loss 4.3882, time 74.67ms, mfu 15.14%
iter 6790: loss 4.2302, time 74.65ms, mfu 15.19%
iter 6800: loss 4.2936, time 74.65ms, mfu 15.23%
iter 6810: loss 4.3256, time 74.62ms, mfu 15.28%
iter 6820: loss 4.3008, time 74.64ms, mfu 15.31%
iter 6830: loss 4.3763, time 74.67ms, mfu 15.34%
iter 6840: loss 4.4219, time 74.65ms, mfu 15.37%
iter 6850: loss 4.3486, time 74.64ms, mfu 15.40%
iter 6860: loss 4.3741, time 75.23ms, mfu 15.41%
iter 6870: loss 4.3236, time 74.71ms, mfu 15.43%
iter 6880: loss 4.2511, time 74.71ms, mfu 15.45%
iter 6890: loss 4.2136, time 74.67ms, mfu 15.47%
iter 6900: loss 4.3091, time 74.70ms, mfu 15.49%
iter 6910: loss 4.3278, time 74.67ms, mfu 15.50%
iter 6920: loss 4.0818, time 74.71ms, mfu 15.51%
iter 6930: loss 4.4383, time 75.15ms, mfu 15.52%
iter 6940: loss 4.2328, time 74.71ms, mfu 15.53%
iter 6950: loss 4.4134, time 74.84ms, mfu 15.53%
iter 6960: loss 4.3709, time 74.70ms, mfu 15.54%
iter 6970: loss 4.3006, time 75.06ms, mfu 15.55%
iter 6980: loss 4.2858, time 74.75ms, mfu 15.55%
iter 6990: loss 4.4033, time 74.65ms, mfu 15.56%
0.029941558837890625
0.4560966491699219
0.5091133117675781
0.6475944519042969
0.5280914306640625
0.5544853210449219
step 7000: train loss 4.2988, val loss 4.3035
saving checkpoint to out-nano-gpt2-BlockBiLiGLU
iter 7000: loss 4.1781, time 17626.42ms, mfu 14.01%
iter 7010: loss 4.4074, time 74.73ms, mfu 14.17%
iter 7020: loss 4.1768, time 74.38ms, mfu 14.33%
iter 7030: loss 4.3396, time 74.78ms, mfu 14.45%
iter 7040: loss 4.2972, time 73.46ms, mfu 14.60%
iter 7050: loss 4.4542, time 75.19ms, mfu 14.69%
iter 7060: loss 4.2575, time 74.70ms, mfu 14.78%
iter 7070: loss 4.2230, time 74.78ms, mfu 14.87%
iter 7080: loss 4.3208, time 74.68ms, mfu 14.94%
iter 7090: loss 4.3397, time 74.72ms, mfu 15.01%
iter 7100: loss 4.2113, time 74.86ms, mfu 15.07%
iter 7110: loss 4.3674, time 73.97ms, mfu 15.14%
iter 7120: loss 4.4691, time 74.69ms, mfu 15.19%
iter 7130: loss 4.3008, time 74.73ms, mfu 15.23%
iter 7140: loss 4.3168, time 74.74ms, mfu 15.27%
iter 7150: loss 4.3765, time 74.61ms, mfu 15.31%
iter 7160: loss 4.0548, time 74.73ms, mfu 15.34%
iter 7170: loss 4.1748, time 74.89ms, mfu 15.37%
iter 7180: loss 4.5122, time 75.86ms, mfu 15.37%
iter 7190: loss 4.4381, time 74.71ms, mfu 15.39%
iter 7200: loss 4.1892, time 74.58ms, mfu 15.42%
iter 7210: loss 4.4486, time 74.77ms, mfu 15.44%
iter 7220: loss 4.1275, time 74.72ms, mfu 15.46%
iter 7230: loss 4.2454, time 74.69ms, mfu 15.48%
iter 7240: loss 4.2455, time 75.95ms, mfu 15.46%
iter 7250: loss 4.3976, time 74.08ms, mfu 15.49%
iter 7260: loss 4.3112, time 74.71ms, mfu 15.51%
iter 7270: loss 4.1487, time 74.85ms, mfu 15.52%
iter 7280: loss 4.1366, time 74.75ms, mfu 15.53%
iter 7290: loss 4.2783, time 74.92ms, mfu 15.53%
iter 7300: loss 4.3145, time 74.71ms, mfu 15.54%
iter 7310: loss 4.3445, time 74.68ms, mfu 15.55%
iter 7320: loss 4.2530, time 74.73ms, mfu 15.56%
iter 7330: loss 4.2317, time 74.68ms, mfu 15.57%
iter 7340: loss 4.1677, time 74.83ms, mfu 15.57%
iter 7350: loss 4.2546, time 74.69ms, mfu 15.58%
iter 7360: loss 4.3875, time 74.14ms, mfu 15.59%
iter 7370: loss 4.4440, time 74.73ms, mfu 15.60%
iter 7380: loss 4.1721, time 74.83ms, mfu 15.60%
iter 7390: loss 4.2578, time 74.65ms, mfu 15.60%
iter 7400: loss 4.4532, time 74.74ms, mfu 15.60%
iter 7410: loss 4.4104, time 74.62ms, mfu 15.61%
iter 7420: loss 4.2407, time 74.55ms, mfu 15.61%
iter 7430: loss 4.2219, time 74.60ms, mfu 15.62%
iter 7440: loss 4.3450, time 74.66ms, mfu 15.62%
iter 7450: loss 4.1064, time 74.57ms, mfu 15.62%
iter 7460: loss 4.2324, time 74.62ms, mfu 15.62%
iter 7470: loss 4.2662, time 74.58ms, mfu 15.63%
iter 7480: loss 4.3126, time 74.61ms, mfu 15.63%
iter 7490: loss 4.3539, time 74.43ms, mfu 15.63%
iter 7500: loss 4.2871, time 74.85ms, mfu 15.63%
iter 7510: loss 4.1844, time 74.66ms, mfu 15.63%
iter 7520: loss 4.4183, time 74.63ms, mfu 15.63%
iter 7530: loss 4.3559, time 74.65ms, mfu 15.63%
iter 7540: loss 4.2516, time 74.57ms, mfu 15.64%
iter 7550: loss 4.1907, time 74.63ms, mfu 15.64%
iter 7560: loss 4.3476, time 75.11ms, mfu 15.63%
iter 7570: loss 4.1290, time 74.64ms, mfu 15.63%
iter 7580: loss 4.2741, time 75.24ms, mfu 15.62%
iter 7590: loss 4.2114, time 99.40ms, mfu 15.23%
iter 7600: loss 4.2586, time 74.56ms, mfu 15.27%
iter 7610: loss 4.2897, time 74.63ms, mfu 15.31%
iter 7620: loss 4.0671, time 74.57ms, mfu 15.34%
iter 7630: loss 4.3299, time 74.62ms, mfu 15.37%
iter 7640: loss 4.2474, time 74.61ms, mfu 15.40%
iter 7650: loss 4.1543, time 74.17ms, mfu 15.44%
iter 7660: loss 4.2149, time 74.71ms, mfu 15.45%
iter 7670: loss 4.1446, time 74.54ms, mfu 15.48%
iter 7680: loss 4.2967, time 74.62ms, mfu 15.49%
iter 7690: loss 4.1499, time 74.65ms, mfu 15.51%
iter 7700: loss 4.2892, time 74.65ms, mfu 15.52%
iter 7710: loss 4.1549, time 74.67ms, mfu 15.53%
iter 7720: loss 4.1316, time 75.13ms, mfu 15.53%
iter 7730: loss 4.2397, time 74.62ms, mfu 15.54%
iter 7740: loss 4.0839, time 74.62ms, mfu 15.55%
iter 7750: loss 4.2660, time 74.63ms, mfu 15.56%
iter 7760: loss 4.4361, time 95.56ms, mfu 15.23%
iter 7770: loss 4.1715, time 74.60ms, mfu 15.27%
iter 7780: loss 4.3423, time 74.61ms, mfu 15.31%
iter 7790: loss 4.2797, time 74.62ms, mfu 15.34%
iter 7800: loss 4.2650, time 74.61ms, mfu 15.37%
iter 7810: loss 4.1559, time 74.61ms, mfu 15.40%
iter 7820: loss 4.2814, time 74.59ms, mfu 15.43%
iter 7830: loss 4.1285, time 74.67ms, mfu 15.45%
iter 7840: loss 4.1347, time 74.64ms, mfu 15.47%
iter 7850: loss 4.1084, time 74.64ms, mfu 15.48%
iter 7860: loss 4.2069, time 74.60ms, mfu 15.50%
iter 7870: loss 4.2327, time 74.66ms, mfu 15.51%
iter 7880: loss 4.2109, time 74.65ms, mfu 15.53%
iter 7890: loss 4.2471, time 74.57ms, mfu 15.54%
iter 7900: loss 4.0574, time 74.31ms, mfu 15.56%
iter 7910: loss 4.4211, time 74.57ms, mfu 15.57%
iter 7920: loss 4.0989, time 74.64ms, mfu 15.57%
iter 7930: loss 4.1902, time 74.72ms, mfu 15.58%
iter 7940: loss 4.3225, time 74.64ms, mfu 15.59%
iter 7950: loss 4.2252, time 74.68ms, mfu 15.59%
iter 7960: loss 4.2377, time 100.07ms, mfu 15.20%
iter 7970: loss 4.2316, time 74.71ms, mfu 15.24%
iter 7980: loss 4.2359, time 94.06ms, mfu 14.96%
iter 7990: loss 4.3238, time 74.54ms, mfu 15.03%
0.028934478759765625
0.4706687927246094
0.493743896484375
0.6401596069335938
0.4926948547363281
0.5314712524414062
step 8000: train loss 4.2363, val loss 4.2446
saving checkpoint to out-nano-gpt2-BlockBiLiGLU
iter 8000: loss 4.3401, time 17608.47ms, mfu 13.53%
iter 8010: loss 4.2060, time 74.69ms, mfu 13.74%
iter 8020: loss 4.2912, time 74.71ms, mfu 13.93%
iter 8030: loss 4.3088, time 74.71ms, mfu 14.10%
iter 8040: loss 4.2436, time 74.70ms, mfu 14.25%
iter 8050: loss 4.3403, time 74.70ms, mfu 14.39%
iter 8060: loss 4.4125, time 74.72ms, mfu 14.51%
iter 8070: loss 4.2187, time 74.73ms, mfu 14.62%
iter 8080: loss 4.3156, time 74.69ms, mfu 14.73%
